business_name,text,predicted_label,prediction_reason,name,description,category
Marley’s Gourmet Sliders,Yummy food great atmosphere,Valid,"The review describes a genuine dining experience with positive feedback about the food and atmosphere, which is directly relevant to a hamburger restaurant. The 4-star rating is consistent with the positive text.",Marley’s Gourmet Sliders,,['Hamburger restaurant']
Master Lube,I loved the atmosphere here. Everyone was super friendly . I was able to go in and get everything I needed done in a timely manner and at a great price.,Valid,"The review describes a genuine service experience at an auto service location. The reviewer mentions atmosphere, friendly staff, timely service, and good pricing, which are all relevant to the oil change/auto repair services offered by Master Lube. The 5-star rating is consistent with the positive experience described.",Master Lube,,"['Oil change service', 'Auto repair shop', 'Auto tune up service', 'Brake shop', 'Car inspection station', 'Car repair and maintenance', 'Mechanic', 'Vehicle inspection']"
Sagebrush Grill,"We had one of the best meals ever!!! We were doing the Redman salt tour today and the Sagebrush Grill was recommended for dinner. The guy said to try the chicken cordon blu, and said we would leave and never get that great memory out of our head. I have to say it was true. The meal was fantastic, the service was great and restrooms were very clean.  The prices were reasonable for the amount of food we received and had to take most of it home, we should have split it.",Valid,"The review describes a genuine dining experience at Sagebrush Grill, mentioning specific details about the food (chicken cordon bleu), service quality, cleanliness, pricing, and portion sizes. The 5-star rating is consistent with the highly positive experience described, and the content is directly relevant to the restaurant's category and description.",Sagebrush Grill,"Laid-back American restaurant serving Southwestern-style steak, seafood & BBQ, plus beer & wine.","['Grill', 'Restaurant', 'Southwestern restaurant (US)', 'Steak house']"
Catrachos,"Have you ever been to El Salvador? Me either, but I ate there tonight! That’s Camarones Catrachos (bacon wrapped shrimp and cheese) on my plate!
The atmosphere was so fun and they don’t speak a lot of English so it felt and tasted pretty authentic.
The restaurant was very clean and the service was excellent!",Valid,"The review describes a genuine dining experience at the restaurant, mentioning specific food items (Camarones Catrachos), atmosphere, service quality, and cleanliness. The 5-star rating is consistent with the positive experience described, and the content is directly relevant to the Honduran/Salvadoran restaurant.",Catrachos,,"['Honduran restaurant', 'Bar', 'Breakfast restaurant', 'Family restaurant', 'Karaoke bar', 'Live music bar', 'Delivery Restaurant', 'Salvadoran restaurant']"
Allred's Ace Hardware,Best employees,Valid,"The review provides a positive comment about the employees at the hardware store, which is relevant to the business experience. The 5-star rating is consistent with the positive feedback about staff quality.",Allred's Ace Hardware,"Chain retailer stocking household tools, supplies & more (many family-run or independently owned).",['Hardware store']
"Motel 6 Midvale, UT - Salt Lake City South","It really don't look this nice  some rooms are up to date some are not!
Don't like this place but the price is good if you ask for 2 beds",Valid,"The review describes a genuine experience at the motel, mentioning specific details about room conditions, pricing, and bed arrangements. The 3-star rating aligns with the mixed feedback about the facility's inconsistent room quality.","Motel 6 Midvale, UT - Salt Lake City South","Unpretentious budget lodging with an outdoor pool, plus free morning coffee & parking.","['Motel', 'Hotel']"
The Alloy at Geneva,"As a newer property, the Alloy is undergoing some growing pains--parking is scarce, the dog situation is kind of out of control, and the garbage problem (for us) has been difficult. I think the apartments are also grossly overpriced. However, maintenance is super on top of things when you call and management is responsive when you email or send them messages. If noise is a concern for you as it has been for us, perhaps an apartment away from the hubbub of everything would be better. We're right next to the clubhouse and the pool and the Alloy is BASICALLY student housing. So you're going to have noise from the pool and clubhouse at all hours of the night, and there's nothing you can do about it except rent a unit further away from where all the students gather to shirk adult responsibility. ;) It's really been a rough year but provided you read your lease carefully, realize what you're getting yourself into, and tack on an additional $200 to the rent they say you'll pay monthly, you'll probably like the Alloy. We're all alive and happy and as we near the end of our lease, that's about what we can hope for. :)",Valid,"The review provides a detailed, genuine experience of living at The Alloy apartment complex. The reviewer discusses specific aspects like parking, maintenance, management responsiveness, noise levels, pricing, and location relative to amenities. Despite the 1-star rating, the content is clearly relevant to the apartment complex and reflects an actual resident's experience with both positive and negative aspects of living there.",The Alloy at Geneva,,"['Apartment complex', 'Business center']"
Walmart Supercenter,Another walmart did a terrible job on my tires and I brought my car here and the gentlemen in the auto dept took care of me. Got everything tighten and balanced. He was incredibly kind and professional and even apologized for the terrible service from the other Walmart!,Valid,"The review describes a genuine service experience at Walmart's auto department, with specific details about tire service, staff professionalism, and comparison to another location. The 5-star rating is consistent with the positive experience described.",Walmart Supercenter,,"['Department store', 'Clothing store', 'Craft store', 'Electronics store', 'Furniture store', 'Grocery store', 'Hardware store', 'Home goods store', 'Sporting goods store', 'Toy store']"
Bandits' Grill and Bar,"Great friend pickles. Trip tip sandwich had too much BBQ sauce, but still good.",Valid,"The review describes a genuine dining experience at the restaurant, mentioning specific food items (pickles, trip tip sandwich) and providing constructive feedback about the BBQ sauce. The 5-star rating aligns with the overall positive sentiment despite minor criticism.",Bandits' Grill and Bar,,"['Bar & grill', 'Restaurant']"
McDonald's,Fast service and good food,Valid,"The review describes a genuine dining experience at McDonald's, commenting on service speed and food quality, which are directly relevant to a fast-food restaurant. The 4-star rating is consistent with the positive feedback.",McDonald's,"Classic, long-running fast-food chain known for its burgers, fries & shakes.",['Fast food restaurant']
Boondocks Food & Fun: Kaysville,"Grandkids love it! Run very well, management is on the ball! Good job have fun! 😀👍",Valid,"The review describes a genuine experience at the amusement center, mentioning that grandkids enjoyed it and praising the management. The positive sentiment aligns with the 5-star rating, and the content is directly relevant to the business as a family entertainment venue.",Boondocks Food & Fun: Kaysville,"Indoor-outdoor amusement outlet with bumper boats, laser tag, go-karts, bowling, mini-golf & more.","['Amusement park', 'Batting cage center', 'Bowling alley', 'Event venue', 'Go-kart track', 'Laser tag center', 'Miniature golf course', 'Restaurant', 'Tourist attraction', 'Video arcade']"
Golf Course Rock Art Site,Nice examples of the past era's of life .  Worth lookong at.,Valid,"The review describes a genuine experience visiting the historical landmark, mentioning 'nice examples of the past era's of life' which directly relates to the rock art site's historical nature and tourist attraction category. The 5-star rating is consistent with the positive assessment.",Golf Course Rock Art Site,,"['Historical landmark', 'Tourist attraction']"
Vortex Hobbies,Always gave what i need! Very helpful,Valid,"The review describes a genuine positive experience with the hobby store, mentioning helpful service and getting needed items, which is relevant to a hobby/toy store. The 5-star rating is consistent with the positive feedback.",Vortex Hobbies,,"['Hobby store', 'Toy store']"
Stag Barber Shop,Mulan is the best!,Irrelevant,"The review text 'Mulan is the best!' appears to refer to the Disney character/movie Mulan, which is completely unrelated to a barber shop service or experience. The short text does not relate to the business category (barber shop) or the business name, making it irrelevant despite the 5-star rating.",Stag Barber Shop,,['Barber shop']
Scofield State Park,Love to go fishing here.,Valid,"The review describes a genuine experience at the state park (fishing), which is relevant to the park category and tourist attraction nature of the location. The 5-star rating is consistent with the positive sentiment expressed.",Scofield State Park,,"['Park', 'Tourist attraction']"
A Salon de Filipina,"(Translated by Google) I like very much

(Original)
Me gusta mucho",Valid,"The review expresses a positive sentiment ('I like very much') about the salon experience, which is relevant to the beauty/nail salon services offered. The 5-star rating is consistent with the positive text, and despite being brief, it represents a genuine customer opinion.",A Salon de Filipina,,"['Nail salon', 'Beauty salon', 'Facial spa', 'Waxing hair removal service']"
Sofia’s Doner Kebab Express,"So good.  Talked to the owners for a while, super nice people.  They're from Azerbaijan, so it's little different than the traditional Turkish or European versions, but still very very good.  The tzatziki sauce was perfect.  Very simple menu, we preferred the chicken but the beef was great too.  We got ours with everything, but if you don't want lettuce, onions, etc. you'll have to ask.  We live 40 miles away, but we will definitely make the trip back.",Valid,"The review describes a genuine dining experience at the kebab restaurant, including specific details about the food (chicken, beef, tzatziki sauce), interaction with the owners, and personal plans to return. The 5-star rating is consistent with the positive detailed experience shared.",Sofia’s Doner Kebab Express,,['Restaurant']
CAMP BARKALOT,This is the greatest place. My dog LOVES her time there. It is so much fun to watch as all of the happy and excited dogs arrive in the morning.,Valid,"The review describes a genuine experience with the pet boarding/daycare service. The reviewer mentions their dog's positive experience and observing other dogs, which is directly relevant to the business category of pet boarding and dog daycare. The 5-star rating is consistent with the positive sentiment expressed.",CAMP BARKALOT,,"['Pet boarding service', 'Dog day care center', 'Kennel', 'Pet groomer', 'Pet sitter']"
St. Patrick Roman Catholic Church,"I'm not a religious person, but my family is. We held a funeral here, and what caught my eye was the way things were laid out. I don't know, it was a different feeling, a positive one that I was certainly not used to.",Valid,"The review describes a genuine experience at the church during a funeral service, with specific observations about the layout and atmosphere. Despite the reviewer not being religious, they share authentic feelings about their visit to this Catholic church, making it a relevant and valid review.",St. Patrick Roman Catholic Church,,"['Catholic church', 'Church']"
FiiZ Drinks,"I love the the ""I love Lucy"" with Diet Coke.",Valid,"The review describes a specific drink order ('I love Lucy' with Diet Coke) at a soft drinks shop, showing genuine experience with the location's products. The 4-star rating is consistent with the positive sentiment expressed.",FiiZ Drinks,,['Soft drinks shop']
Triple TJ's Café,Yummie food and great service!,Valid,"The review describes a genuine dining experience with positive feedback about food quality and service, which is directly relevant to the cafe/restaurant business. The 5-star rating is consistent with the positive text.",Triple TJ's Café,"Casual, family-owned fixture in a shopping mall since 2010 with American classics, plus beer & wine.","['Family restaurant', 'American restaurant', 'Cafe']"
Axcess Accident Center of Spanish Fork,"I’ve been suffering for years with TMJ, back and neck pain. I have recently had vertigo. Axcess  Accident center has helped me so much with my pain. I have been to every location over the years and all of the doctors are so helpful! I recently went to the Spanish Fork location where I was given an ozone shot for my TMJ.  I got home and cannot even believe how I feel! The pain is virtually gone! I have not felt this good in years! Vertigo is much better too! I highly recommend them. Don’t live with pain for one more day! Go see them and see for yourself how much better you will feel. It’s so worth it.",Valid,"The review describes a genuine personal experience at the Spanish Fork location of Axcess Accident Center, detailing specific treatments received (ozone shot for TMJ) and medical conditions treated. The content is highly relevant to the business category as a chiropractor/wellness center, and the 5-star rating aligns with the positive experience described.",Axcess Accident Center of Spanish Fork,,"['Chiropractor', 'Massage therapist', 'Rehabilitation center', 'Wellness center']"
Sizzler,"My steak was cooked to perfection, the salad bar was stocked and everything was clean. My family and I had a great time here.",Valid,"The review describes a genuine dining experience at Sizzler, mentioning specific aspects like steak quality, salad bar, cleanliness, and family experience. The content is directly relevant to the restaurant's description as a steak and salad bar establishment, and the 5-star rating aligns with the positive feedback provided.",Sizzler,"Longtime casual chain known for its steak, seafood & salad bar featuring a wide variety of options.","['Restaurant', 'Cafeteria', 'Family restaurant', 'Seafood restaurant', 'Steak house']"
Draper Crossing,Love it here,Valid,"The review expresses a positive sentiment about the shopping mall with a 5-star rating that is consistent with the positive text 'Love it here', indicating a genuine experience at the location.",Draper Crossing,,['Shopping mall']
The Pizza Factory,Like the salad bar and bread sticks. Service and food was good.,Valid,"The review describes a genuine dining experience at the pizza restaurant, mentioning specific menu items (salad bar, bread sticks) and service quality, which are relevant to the business category and description. The 5-star rating is consistent with the positive feedback.",The Pizza Factory,,['Pizza restaurant']
PC Laptops,Everyone was really nice and accommodating and my laptop is amazing!,Valid,"The review describes a genuine experience at the computer store, mentioning both the staff service ('Everyone was really nice and accommodating') and the product ('my laptop is amazing!'). The content is directly relevant to the business category and description, and the 5-star rating is consistent with the positive feedback.",PC Laptops,"Computer specialist offering custom-built PCs & laptops, plus technical support.","['Computer store', 'Cell phone accessory store', 'Computer repair service', 'Computer service', 'Computer wholesaler', 'Mobile phone repair shop', 'Phone repair service']"
Board of Provo,"During covid they don't let you browse. Just get on Amazon and buy what you want. Oh, and if you go in ( with a mask trying to be safe) and try to browse don't be surprised if they are rude to you and don't let you look around. Sorry for trying to support your business during hard times. Now I will never come back even during good times.",Valid,"The review describes a genuine experience visiting the skateboard/clothing store during COVID-19, detailing specific interactions with staff regarding browsing policies and mask requirements. The 1-star rating aligns with the negative experience described, and the content is directly relevant to the business operations and customer service.",Board of Provo,,"['Skateboard shop', 'Bag shop', 'Clothing store', 'Outerwear store', 'Shoe store', 'Snowboard rental service', 'Snowboard shop', 'Sunglasses store']"
Walmart Supercenter,Too busy,Valid,"The review 'Too busy' is short but directly relevant to the shopping experience at Walmart Supercenter. 'Busy' relates to crowd levels/customer traffic which is a legitimate aspect of visiting a department/retail store, and the 3-star rating suggests a neutral experience consistent with the comment.",Walmart Supercenter,,"['Department store', 'Clothing store', 'Craft store', 'Electronics store', 'Furniture store', 'Grocery store', 'Hardware store', 'Home goods store', 'Sporting goods store', 'Toy store']"
NPS Store,This is a very neat place to go shop at. The deals are out of this world. You can shop for anything from furniture and tools to food.,Valid,"The review describes a genuine shopping experience at the store, mentioning specific aspects like deals, product variety (furniture, tools, food), and overall positive impression. The 5-star rating is consistent with the positive text, and the content is relevant to a grocery/discount store.",NPS Store,,['Discount store']
Becky's Bookshelf,Good veriaty and good customer service.,Valid,"The review describes a genuine experience at the bookstore, mentioning variety and customer service which are relevant to a book store business. The 5-star rating is consistent with the positive feedback.",Becky's Bookshelf,,"['Used book store', 'Book store']"
Habitat for Humanity Davis ReStore,"The selection of furniture here at the habitat humanity is often great. I'm Setting up my new house on a budget because I am a newly wed and after a couple visits I had everything I needed. I am docking one start because they are closed Monday. The reason for this is because it seems to be silly to be closed on Monday when the competition across the street, DI, is also closed Monday. I wish they were open on Monday. I think it would help them get more business.",Valid,"The review describes a genuine shopping experience at the ReStore, mentions specific details about furniture selection and budget shopping, and provides constructive feedback about operating hours. The 4-star rating is consistent with the mostly positive but slightly critical text.",Habitat for Humanity Davis ReStore,,"['Non-profit organization', 'Volunteer organization']"
Janela Bay,Very good service and very cute swimming suits.,Valid,"The review describes a genuine experience at a swimwear store, commenting on both the service quality and the products (swimming suits), which directly relates to the business category.",Janela Bay,,['Swimwear store']
Cafe Rio Mexican Grill,Always love café rio. Staff has been great at every location. Rewards from the app are great,Valid,"The review describes a genuine positive experience with Cafe Rio Mexican Grill, mentioning staff quality, multiple locations, and the rewards app. The 5-star rating is consistent with the positive sentiment, and the content is directly relevant to the restaurant.",Cafe Rio Mexican Grill,"Counter-serve eatery dishing up Mexican classics including hand-rolled tortillas, burritos & tacos.","['Mexican restaurant', 'Burrito restaurant', 'Caterer', 'Family restaurant', 'Restaurant', 'Taco restaurant', 'Tex-Mex restaurant']"
Arctic Circle,I love their least expensive hambuger.,Valid,"The review describes a genuine experience with the restaurant's hamburger, which is directly relevant to Arctic Circle as a hamburger restaurant. The 5-star rating is consistent with the positive sentiment expressed.",Arctic Circle,"Local fast-food chain offering Black Angus burgers, halibut sandwiches, milkshakes & fries.","['Fast food restaurant', 'American restaurant', 'Hamburger restaurant', 'Ice cream shop', 'Takeout Restaurant', 'Restaurant', 'Sandwich shop']"
Jump Around Utah,Absolutely love this place best place to take my 4 year old on a cold day or anyday! Not too expensive for a single mom to afford plus free wifi i can work while my kid has a blast and i can join in on the fun as much as i want with no cost! Plus food and drinks here is so affordable! Best jump place in utah by far!,Valid,"The review describes a genuine experience at the trampoline/bounce house facility, with specific details about visiting with a 4-year-old, pricing, amenities (free wifi), and food options. The 5-star rating is consistent with the enthusiastic positive feedback about the location's services and value.",Jump Around Utah,"Activity center offering kids an array of bouncy houses & surfaces, plus a climbing fort & slides.",['Amusement center']
Tim Dahle Nissan Southtowne,"not impressed with Tim dahle at all I overpaid the price it was advertised and was told a bunch of BS never straight up why I paid $2,000 more than the list price and they still haven't got my shell for my truck I bought it over 2 months ago go to Ken garff.. still waiting on the shell now about the end of January",Valid,"The review describes a genuine experience with purchasing a truck from the Nissan dealership, including specific details about overpaying, waiting for a truck shell, and timeline (2+ months). Despite the negative sentiment and 1-star rating, the content is directly relevant to the car dealer business and shares a real customer experience.",Tim Dahle Nissan Southtowne,,"['Nissan dealer', 'Car dealer', 'Used car dealer']"
Ashton Burger Barn,The food here is great. Their service is great. The people who work here are friendly.,Valid,"The review provides a genuine assessment of the restaurant experience, mentioning food quality, service, and staff friendliness, which are all relevant to a hamburger restaurant. The 4-star rating aligns with the positive feedback.",Ashton Burger Barn,,['Hamburger restaurant']
Swig,The pink sugar cookie and dirt ball cookies are my favorite! I dream of them!,Valid,The review describes a genuine experience with specific menu items (pink sugar cookie and dirt ball cookies) that are relevant to the business category as a cookie shop and dessert restaurant. The 5-star rating is consistent with the enthusiastic positive sentiment expressed in the text.,Swig,"Colorful, kid-friendly counter-serve doling out flavored sodas, smoothies, shaved ice & ice cream.","['Soft drinks shop', 'Cookie shop', 'Dessert restaurant', 'Dessert shop']"
The Thirsty Horse,Such a relaxing bar! Trivia nights always a good time,Valid,"The review describes a genuine experience at the bar, mentioning specific activities (trivia nights) and atmosphere (relaxing), which aligns well with the business category of 'Bar' and 'Live music bar'. The 5-star rating is consistent with the positive text.",The Thirsty Horse,,"['Bar', 'Live music bar', 'Night club', 'Restaurant']"
Smith's Food and Drug,Staff is very pleasant. The are more than happy to guide you to products you are on search for.,Valid,"The review describes a genuine experience with the store staff and their helpfulness in finding products, which is directly relevant to a grocery store. The 5-star rating is consistent with the positive feedback about the staff.",Smith's Food and Drug,,"['Grocery store', 'Propane supplier']"
Winder Towing,"These guys are awesome. They are very professional.  They took care of my father in laws wrecked truck and helped us feel ok, about an ugly situation",Valid,"The review describes a genuine experience with the towing service, mentioning specific details about professional service and helping with a wrecked truck situation. The 5-star rating is consistent with the positive experience described.",Winder Towing,,['Towing service']
Ken Garff Honda Riverdale,I occasionally go here to get parts for my Honda vehicles.   The gentleman who has helped me has always been helpful and friendly.,Valid,"The review describes a genuine experience at the Honda dealership, specifically about getting parts and positive interactions with staff. The 4-star rating is consistent with the positive feedback, and the content is directly relevant to the business category as a Honda dealer.",Ken Garff Honda Riverdale,,"['Honda dealer', 'Car dealer', 'Truck dealer', 'Used car dealer']"
General Army Navy Outdoor,Awesome outdoor supplies,Valid,"The review describes a positive experience with outdoor supplies, which directly relates to the business category of outdoor sports store, camping store, and sporting goods store. The 5-star rating is consistent with the positive text.",General Army Navy Outdoor,,"['Army & navy surplus shop', 'Camping store', 'Outdoor sports store', 'Sporting goods store', 'Work clothes store']"
Mizumi Sushi Bar & Grill,"Sorely disappointed in this place. Had driven by several times and had heard a lot of buzz, but it was not great sushi and it was terribly overpriced.",Valid,"The review describes a genuine dining experience at the sushi restaurant. The reviewer mentions driving by the location, hearing buzz about it, and then actually visiting to try the sushi. They provide specific feedback about food quality and pricing that is directly relevant to the restaurant's offerings.",Mizumi Sushi Bar & Grill,"Japanese eatery creating traditional sushi & sashimi, as well as cooked mains such as steak & katsu.","['Sushi restaurant', 'Asian restaurant', 'Japanese restaurant']"
Iceberg Drive Inn - Syracuse,"If you ask me what the main ""attraction"" here is, I've gotta say the milk shakes. You got a good variety of flavors and the burgers are tasty. The fries are also very good and the good kind of crispy that you perfer If you know what I mean. I love the interior's design and how it replicas a classic diner style.",Valid,"The review provides a detailed and genuine experience about the restaurant, mentioning specific items like milkshakes, burgers, and fries that align with the business description and category. The 5-star rating is consistent with the positive feedback about food quality and interior design.",Iceberg Drive Inn - Syracuse,"Fast-food chain with a drive-thru window serving burgers, milkshakes, sandwiches & more.","['Hamburger restaurant', 'American restaurant', 'Dessert restaurant', 'Dessert shop', 'Fast food restaurant', 'Ice cream shop']"
Natural Bridges Visitor Center,"The toilet is standard type, not dry toilet.",Valid,"The review provides a genuine observation about the restroom facilities at the visitor center, which is relevant information for visitors to this location. The 3-star rating is consistent with a neutral assessment of the facilities.",Natural Bridges Visitor Center,,"['Visitor center', 'Tourist information center']"
VCA Alcor Cresta Animal Hospital - CLOSED,Staff and vets are genuinely caring and helpful.,Valid,"The review describes a genuine experience with the veterinary staff at an animal hospital. The 5-star rating is consistent with the positive feedback about caring and helpful staff, which is directly relevant to the business category and services.",VCA Alcor Cresta Animal Hospital - CLOSED,,"['Animal hospital', 'Veterinarian']"
Toad and Tricycle Games,Best game store in Northern Utah.  The shop is always clean and fun place to shop.  Lots of large tables to play games on and friendly atmosphere. If they don't have a game they can order it if needs be.  I will always check here before going anywhere else including online.  I always recommend people to buy their games here.  Love the store!,Valid,"The review provides a genuine and detailed experience about the game store, describing specific aspects like cleanliness, gaming tables, ordering services, and customer service. The 5-star rating is consistent with the highly positive text, and the content is directly relevant to the business category of 'Game store' and 'Hobby store'.",Toad and Tricycle Games,,"['Game store', 'Hobby store']"
Costa Vida,The food is always top notch! Awesome sweet pork and the key lime pie is heavenly!,Valid,"The review describes a genuine dining experience at Costa Vida, mentioning specific menu items (sweet pork and key lime pie) that are relevant to a Mexican restaurant. The 4-star rating is consistent with the positive feedback about the food quality.",Costa Vida,Laid-back counter-serve Mexican chain with Baja-style tacos & burritos plus gluten-free options.,"['Takeout Restaurant', 'Mexican restaurant']"
Los Garcia Mexican Restaurant,"Fantastic service! They saw my salsa was out and brought more, they saw my chips were out and offered to bring more, they had water on my table within minutes of sitting down.  The food was good, but not great, the chile rellano was lackluster, the cheese enchilada I had was well seasoned.
They have a banquet room available.",Valid,"The review provides a detailed and genuine dining experience at the Mexican restaurant, discussing specific aspects like service quality, food items (chile relleno, cheese enchilada), and facility amenities (banquet room). The content is directly relevant to the restaurant's category and description, and the 5-star rating aligns with the overall positive experience described.",Los Garcia Mexican Restaurant,"Bright eatery offering familiar Mexican cuisine such as carne asada & burritos, plus lunch specials.","['Mexican restaurant', 'Restaurant']"
Buffalo Wild Wings,"Food is great. But they are very inconsistent with their ranch allowance. Last two times I’ve ordered takeout, first time they gave me a large side of ranch for my thirty wings I ordered. Today I ordered thirty more wings and they only gave me two 2 oz side cups. Again I ordered thirty wings and all they can afford to give me is 4 oz of ranch? I’ve worked in numerous restaurants that served wings and every one of them gave out a 2 oz side of ranch PER 5 or 6 wings. Come on now. These guys have good food and are pretty quick but don’t be so stingy next time.",Valid,"The review provides a genuine experience about ordering takeout from Buffalo Wild Wings, discussing specific details about food quality, service inconsistency with ranch portions, and comparing it to industry standards. The content is directly relevant to the restaurant and describes actual visits and orders.",Buffalo Wild Wings,Lively sports-bar chain dishing up wings & other American pub grub amid lots of large-screen TVs.,"['Chicken wings restaurant', 'American restaurant', 'Bar & grill', 'Takeout restaurant', 'Restaurant', 'Sports bar']"
Jordan Landing,Good,Valid,"The review provides a genuine, albeit brief, positive assessment of the shopping mall with a 5-star rating that is consistent with the 'Good' comment.",Jordan Landing,"This mall features brand-name shops, big-box stores, restaurants, a movie theater & trampoline park.",['Shopping mall']
Sabor Latino,"(Translated by Google) A really Latin flavor. Varied and very good dishes for the entire Latino community

(Original)
Un sabor realmente Latino. Platos variados y muy Buenos para toda la comunidad latina",Valid,"The review provides a genuine assessment of the Latin American restaurant, praising the authentic Latin flavor and varied dishes. The 5-star rating is consistent with the positive feedback, and the content is directly relevant to the restaurant's category and offerings.",Sabor Latino,,['Latin American restaurant']
Einstein Bros. Bagels,Chai latte was awesome but you guys way over salt your bagels. Holy schmoly.,Valid,"The review provides a genuine experience at Einstein Bros. Bagels, commenting specifically on their chai latte (positive) and bagels being over-salted (negative). The content is directly relevant to the bagel shop's products and the 3-star rating reflects the mixed experience described.",Einstein Bros. Bagels,"Counter-service chain offering egg sandwiches, soups, salads, baked goods & a variety of bagels.","['Bagel shop', 'Bakery', 'Breakfast restaurant', 'Cafe', 'Coffee shop']"
Coin Crazy Family Fun Center,"A great new local arcade and laser tag. New, stare of the art equipment is a highlight, and the concept of using reloadable cards on machines and attractions is genius. The laser tag is great fun, with functioning equipment, fun game modes, and new in game computers that you’re allowed to shoot! The weekday deals are the best.",Valid,"The review provides a detailed and genuine experience about the arcade and laser tag center, describing specific features like reloadable cards, laser tag equipment, game modes, and weekday deals. The content is highly relevant to the business category and the 5-star rating is consistent with the positive description of the experience.",Coin Crazy Family Fun Center,,"['Bowling alley', 'Laser tag center', 'Video arcade']"
Loveland Living Planet Aquarium,Had fun,Valid,"The review expresses a positive experience ('Had fun') at an aquarium, which is directly relevant to the business. The 5-star rating is consistent with the positive sentiment, and the text relates to the entertainment/tourist attraction nature of the aquarium.",Loveland Living Planet Aquarium,"Airy facility with marine-life displays of 2,400+ animals including penguins, seahorses & stingrays.","['Aquarium', 'Non-profit organization', 'Tourist attraction']"
My Tire Guys,"These guys are the best! They do tire repairs fast and cheap (as in, FREE). Had to get a new set of tires and did some shopping around. I figured Costco would have good deals, but these guys had better tires at a way better price. Their store is clean, they've got free soda and popcorn, and they're always super helpful and friendly.",Valid,"The review describes a genuine experience at a tire shop, mentioning specific services (tire repairs, new tire purchases), comparing prices with competitors, and describing the store environment and customer service. The 5-star rating is consistent with the positive experience described.",My Tire Guys,,"['Tire shop', 'Auto repair shop']"
Archie's Barber Shop Layton,"Angelique was awesome, gave me a fresh cut and knew exactly what I wanted. She's super personable and easy to talk to. Go get a cut from her!",Valid,"The review describes a genuine experience at the barber shop, mentioning specific details about the service (fresh cut), the staff member (Angelique), and her qualities (personable, easy to talk to). The 5-star rating is consistent with the positive experience described, and the content is directly relevant to the barber shop's services.",Archie's Barber Shop Layton,,"['Barber shop', 'Hair salon']"
West Valley Pediatric Dentistry,"We were referred by our family dentist to come to a pediatric dentist because my daughter was super anxious to get cavities filled and wouldn't open her mouth. The hygeniest and dentist at West Valley Pediatric Dentistry were amazing with my daughter to help her feel relaxed. She loved the stickers, coins for three toy machines, and watching Moana. She can't wait to go back again! Thank you for making it so that she isn't traumatized by dentists!",Valid,"The review describes a genuine experience at the pediatric dentistry office, detailing specific services (cavity filling), staff interactions (hygienist and dentist), and amenities provided (stickers, toy machines, movie watching). The positive experience and 5-star rating are consistent, and the content is directly relevant to the dental practice.",West Valley Pediatric Dentistry,,"['Dentist', 'Pediatric dentist']"
Cafe Rio Mexican Grill,"The food is usually good but yesterday they put dry cold chicken in my salad. It's supposed to be hot & juicy. I couldn't finish half of it because I got gas, probably from the lettuce they scraped off the bottom of the pan that was swimming in an inch of soupy water. Also- FREEZING in there. We wore our winter coats for the chilly October night, and ended up chattering our teeth in the dining room. Last time we went there was a better experience though. We prefer going here over the Provo location because it's less crowded on a Friday night.",Valid,"The review describes genuine dining experiences at Cafe Rio Mexican Grill, with specific details about food quality (dry chicken, lettuce condition), restaurant atmosphere (temperature), and comparisons to other locations. The 4-star rating is consistent with mixed but overall positive feedback about a Mexican restaurant.",Cafe Rio Mexican Grill,"Counter-serve eatery dishing up Mexican classics including hand-rolled tortillas, burritos & tacos.","['Mexican restaurant', 'Burrito restaurant', 'Caterer', 'Family restaurant', 'Restaurant', 'Taco restaurant', 'Tex-Mex restaurant']"
Hungry Howie's Pizza,Good estimate for cook time & super yummy food 😍 loved it (pictured- Howie stuffed bread $6.99),Valid,"The review describes a genuine dining experience at the pizza restaurant, mentioning specific details like cook time estimation, food quality, and a specific menu item (Howie stuffed bread with price). The 5-star rating is consistent with the positive feedback about the food.",Hungry Howie's Pizza,"Basic, counter-serve pizzeria chain popular for its flavored crusts, such as sesame & garlic herb.","['Pizza restaurant', 'Pizza delivery']"
Sweeto Burrito,"Sweeto Burrito has never let me down, and not a single item on the menu has disappointed me. Between their options of no meat, a lot of meat, and breakfast/eggs, I could eat here three times a day for basically forever.",Valid,"The review describes a genuine dining experience at Sweeto Burrito, mentioning specific menu options (no meat, a lot of meat, breakfast/eggs) that are relevant to a burrito restaurant. The 5-star rating is consistent with the highly positive text expressing satisfaction with the food and variety.",Sweeto Burrito,,['Burrito restaurant']
Larry H. Miller Used Car Supermarket Orem,Bought a 2001 f350 truck was nice and they got me approved fast but was kinda surprised when I picked it up and they didn't wash or vacuum it bed was full of hay and the previous owners plates and the gas tank was empty I guess I expected a little more from lhm.,Valid,"The review describes a genuine car purchasing experience at the used car dealership. The reviewer details specific aspects of their transaction including the approval process, vehicle condition upon pickup, and their expectations. The 3-star rating aligns with the mixed experience described (positive approval process but disappointed with vehicle preparation).",Larry H. Miller Used Car Supermarket Orem,,"['Used car dealer', 'Auto machine shop', 'Auto parts store', 'Auto repair shop', 'Car dealer', 'Car finance and loan company', 'Car leasing service', 'Used truck dealer']"
Grey Hawk Park,Great park,Valid,The review text 'Great park' directly relates to the business category 'Park' and expresses a genuine positive experience. The 5-star rating is consistent with the positive sentiment.,Grey Hawk Park,,"['Park', 'Tourist attraction']"
