business_name,text,predicted_label,prediction_reason,name,description,category
Fullerton Museum Center,Nice,Irrelevant,"The review text 'Nice' is extremely short and vague, paired with an inconsistent 1-star rating. The positive adjective 'Nice' contradicts the extremely negative rating, and provides no meaningful information about the museum's exhibitions, programs, or visitor experience, making it irrelevant to the educational/cultural nature of the business.",Fullerton Museum Center,"Educational space showcasing diverse exhibitions & programs in history, science, art & humanities.","['Art museum', 'Tourist attraction']"
Alpha Omega,Great burger and fries,Valid,"The review describes a genuine dining experience with specific food items (burger and fries) that are relevant to a diner, and the 5-star rating is consistent with the positive feedback.",Alpha Omega,,['Diner']
In-N-Out Burger,I would really like to see an In-N-Out in Jacksonville North Carolina in 2021. Bring the west coast food to our military community.,Irrelevant,"The review is not about an actual visit or experience at this In-N-Out location. Instead, it's a request/suggestion to open a new location in Jacksonville, North Carolina, which is unrelated to reviewing the current business location and services.",In-N-Out Burger,"Classic California-based burger chain serving customizable patties, hand-cut fries & thick shakes.","['Hamburger restaurant', 'American restaurant', 'Diner', 'Fast food restaurant', 'Lunch restaurant', 'Restaurant']"
Vallejo Nissan,"The usual shady car salesman! Update: I forgot to mention that the sleaze ball salesman pulled my credit report without my permission or knowledge! I stopped by their car lot & I told the guy that I was just looking, at that point. He asked me for my Driver's License & Social Security Card...""just in case"" I wanted to ""test drive"" a car. I really didn't think anything of it. I did test drive a car, wasn't impressed. And, retrieved my license & S.S.A. Card. Days later, my credit score took a hit! He had pulled my full Credit Report! He had absolutely no right to do that! This is why I call him a ""Sleaze Ball Salesman""!!!!!",Valid,"The review describes a genuine experience at the Nissan dealership, detailing specific interactions with a salesperson including a test drive and unauthorized credit report pulling. The content is directly relevant to the car dealer business and provides a detailed account of the customer's visit and subsequent discovery.",Vallejo Nissan,,"['Nissan dealer', 'Car dealer', 'Car finance and loan company', 'Car leasing service', 'Car manufacturer', 'Electric vehicle charging station', 'Truck dealer', 'Used car dealer', 'Used truck dealer']"
Grocery Outlet,"It's  a great store! I couldn't believe the prices. If you have a family reunion or a party,  you will save  a lot  in the food and wine!",Valid,"The review describes a genuine shopping experience at the grocery store, praising the prices and recommending it for family events. The content is highly relevant to the business (discount grocery store) and the 5-star rating is consistent with the positive experience described.",Grocery Outlet,"Discount chain carrying brand-name groceries, plus items like gifts & toys (many sell beer & wine).","['Grocery store', 'Fruit and vegetable store', 'Health food store', 'Organic food store', 'Produce market']"
Law Street Beach,Nice area above the sand a grassy knoll overlooking the beach and surf,Valid,"The review describes a genuine experience at the beach location, mentioning specific features like the grassy area overlooking the beach and surf, which aligns well with the business description of a coastal area with cliffs and grassy parkland.",Law Street Beach,"This coastal area with cliffs & grassy parkland is popular for surfing, sun-bathing & jogging.",['Beach']
Hi Five Tobacco,"I buy from Hi Five Tobacco several times a week. More than fair, best prices in town",Valid,"The review describes a genuine customer experience at Hi Five Tobacco, mentioning regular purchases and praising the pricing. The content is directly relevant to the tobacco shop business, and the 5-star rating aligns with the positive feedback about prices and service.",Hi Five Tobacco,,"['Tobacco shop', 'Cigar shop', 'Clothing store', 'Glassware store', 'Tobacco supplier', 'Vaporizer store']"
Food 4 Less,I allways come hear and find good stuff,Valid,"The review describes a genuine shopping experience at the grocery store, mentioning finding 'good stuff' which is relevant to the business category and description. The 5-star rating is consistent with the positive sentiment expressed.",Food 4 Less,"No-frills supermarket chain stocking a wide selection of bulk grocery items, produce & more.","['Grocery store', 'Propane supplier']"
La Azteca,My favorite Mexican restaurant in Petaluma.,Valid,"The review describes a genuine positive experience at a Mexican restaurant, with the 5-star rating consistent with calling it their 'favorite.' The text is directly relevant to the business category and location.",La Azteca,,['Bakery']
Gifts & Smokes For Less,"Awesome store! They have the best vape selection in this area, tons of flavors of juice with different nicotine % and they have a great glass piece selection amongst other great stuff.",Valid,"The review describes a genuine shopping experience at the tobacco/vape store, mentioning specific products (vape selection, juice flavors, nicotine percentages, glass pieces) that are directly relevant to the business categories (Tobacco shop, Vaporizer store). The 5-star rating is consistent with the positive text describing the store's selection.",Gifts & Smokes For Less,,"['Tobacco shop', 'Cigar shop', 'Gift shop', 'Vaporizer store']"
Ahmanson Theatre,"Went to see The Humans, while I felt the actual play left something to be desired, the performances were fantastic.  The venue itself was fantastic.  Great site lines, no challenge with hearing the performance, and it was easy to navigate to and from seats.  I especially enjoyed the cultural mix of Broadway with my beer in a plastic cup complete with lid and straw.",Valid,"The review describes a genuine theater experience at the Ahmanson Theatre, providing specific details about attending a play ('The Humans'), the venue's acoustics, sightlines, seating accessibility, and refreshment service. The content is highly relevant to the performing arts theater category and matches the business description of showcasing theatrical productions.",Ahmanson Theatre,"Venerable institution showcasing a variety of theatrical productions, including hits from Broadway.",['Performing arts theater']
Porto's Bakery and Cafe,Always good...,Valid,"The review expresses a positive experience ('Always good') which is relevant to a bakery and cafe, and the 5-star rating is consistent with the positive sentiment.",Porto's Bakery and Cafe,"Bustling Cuban cafe's classic offerings include sandwiches, Latin snacks & specialty desserts.","['Bakery', 'Cafe', 'Coffee shop', 'Cuban restaurant', 'Latin American restaurant']"
Linda's Tailor,Very friendly and affordable. I go here when I need to get my clothes tailored. I've been satisfied every time with the price and quality of work.,Valid,"The review describes a genuine experience with the tailor's services, mentioning specific aspects like friendliness, affordability, price, and quality of work. The 5-star rating is consistent with the positive feedback about repeated satisfactory experiences.",Linda's Tailor,,['Tailor']
Walmart Supercenter,Nothing is ever in stock. Empty shelves throughout the store.,Valid,"The review describes a genuine shopping experience at Walmart, commenting on stock availability and store conditions. The 2-star rating is consistent with the negative feedback about empty shelves, which is directly relevant to the department/grocery store experience.",Walmart Supercenter,,"['Department store', 'Clothing store', 'Craft store', 'Electronics store', 'Furniture store', 'Grocery store', 'Hardware store', 'Home goods store', 'Sporting goods store', 'Toy store']"
La Dijonaise Café,"Good quality food, pleasant location, indoor and outdoor space.",Valid,"The review provides a genuine assessment of the restaurant experience, mentioning food quality and dining space options, which is directly relevant to a French restaurant. The 5-star rating aligns with the positive feedback.",La Dijonaise Café,Bright eatery for value-priced French classics & pastries from croissants to boeuf bourguignon.,"['French restaurant', 'Restaurant']"
Super 1 Cigarette,"Lots of glass, a bit pricey but it's nice glass, also anything else you can think of that would be in a smoke shop.",Valid,"The review describes a genuine experience at a tobacco shop, mentioning specific products like glass items and commenting on pricing, which is relevant to the business category and typical inventory of smoke shops.",Super 1 Cigarette,,['Tobacco shop']
Costco Wholesale,I love getting my shampoo from there,Valid,"The review describes a genuine shopping experience at Costco, mentioning purchasing shampoo which aligns with the warehouse store's description of selling a huge variety of items including bulk groceries and more. The 5-star rating is consistent with the positive sentiment.",Costco Wholesale,"Members-only warehouse selling a huge variety of items including bulk groceries, electronics & more.","['Warehouse store', 'Department store']"
Forest Suites Resort at Heavenly Village,Family friendly hotel. The room was dated but the staff is friendly and the customer service is great.,Valid,"The review provides a genuine experience about staying at the resort, mentioning specific aspects like room condition, staff friendliness, and customer service. The 5-star rating aligns with the positive feedback about staff and service, and the content is directly relevant to the hotel/resort business.",Forest Suites Resort at Heavenly Village,Casual family-owned resort offering warmly furnished rooms plus 2 outdoor pools & 2 spas.,"['Ski resort', 'Conference center', 'Hotel', 'Resort hotel', 'Wedding venue']"
Caliber Collision,Freddie was a service advisor there who was very helpful. They got my car taken care of in a great timely manner. Thanks.,Valid,"The review describes a genuine experience at the auto body shop, mentioning specific service (car repair), staff member (Freddie as service advisor), and satisfaction with the timely service. The 5-star rating is consistent with the positive feedback about the experience.",Caliber Collision,,"['Auto body shop', 'Auto dent removal service']"
Westfield Oakridge,All the stuff I'll ever need.,Valid,"The review text 'All the stuff I'll ever need' is relevant to a shopping mall, as it appropriately describes the variety of goods and services available at Westfield Oakridge. The 5-star rating is consistent with the positive sentiment expressed.",Westfield Oakridge,,"['Shopping mall', 'Clothing store', 'Department store', 'Fashion accessories store', 'Gift shop', ""Men's clothing store"", 'Movie theater', 'Restaurant', 'Shoe store', ""Women's clothing store""]"
Dickey's Barbecue Pit,Great bbq & great location.,Valid,The review describes a genuine dining experience at the barbecue restaurant. The positive comment about 'Great bbq & great location' is directly relevant to the business (Dickey's Barbecue Pit) and aligns with the restaurant's category and description. The 5-star rating is consistent with the positive text.,Dickey's Barbecue Pit,"BBQ chain eatery featuring house-smoked meats, stuffed baked potatoes & classic sides.","['Barbecue restaurant', 'Box lunch supplier', 'Caterer', 'Family restaurant', 'Restaurant']"
Heavenly Pancakes,Great food,Valid,"The review provides a genuine positive assessment of the food at a breakfast/American restaurant. The 5-star rating is consistent with the positive comment 'Great food', and the text is relevant to the restaurant's description and category as a dining establishment.",Heavenly Pancakes,"Bustling, unassuming diner offering American breakfast & lunch staples such as omelets & burgers.","['Breakfast restaurant', 'American restaurant', 'Brunch restaurant', 'Mexican restaurant', 'Restaurant']"
Applebee's Grill + Bar,Always good food and friendly service. 😋,Valid,"The review describes a genuine dining experience at Applebee's, mentioning 'good food and friendly service' which directly relates to the restaurant's offerings. The 5-star rating is consistent with the positive feedback about food quality and service.",Applebee's Grill + Bar,Full-service chain bar & grill providing hearty American eats in an informal setting.,"['Restaurant', 'American restaurant', 'Bar & grill', 'Diner', 'Family restaurant', 'Hamburger restaurant', 'Steak house', 'Traditional American restaurant']"
Residence Inn by Marriott Los Angeles L.A. LIVE,"Very nice place they have good customer service friendly personal.love the views, love the valet parking nice and helpfull people...",Valid,"The review describes a genuine hotel experience with specific mentions of customer service, staff friendliness, views, and valet parking, which are all relevant to a hotel stay. The 5-star rating is consistent with the positive feedback about the location's amenities and service.",Residence Inn by Marriott Los Angeles L.A. LIVE,"Chic, extended-stay lodging with polished suites, plus a rooftop pool & free hot breakfast.","['Hotel', 'Indoor lodging']"
R & G Food Basket,"(Translated by Google) LA, CANASTA, BASQUE.TIENDA.EN.PIONEER.ROCECRANE.

(Original)
LA,CANASTA,BASQUE.TIENDA.EN.PIONEER.ROCECRANE.",Irrelevant,"The review text appears to be a fragmented, nonsensical string of words (LA, CANASTA, BASQUE.TIENDA.EN.PIONEER.ROCECRANE) that does not relate to the grocery store business. Despite the 5-star rating, the content is incoherent and provides no genuine experience or relevant information about the grocery store/supermarket.",R & G Food Basket,,"['Grocery store', 'Supermarket']"
Walmart Supercenter,I love Walmart no matter what,Valid,"The review expresses a genuine positive sentiment about Walmart with a 5-star rating that matches the enthusiastic text. While brief, the content is directly relevant to the business and represents a legitimate customer opinion.",Walmart Supercenter,,"['Department store', 'Clothing store', 'Craft store', 'Electronics store', 'Furniture store', 'Grocery store', 'Hardware store', 'Home goods store', 'Sporting goods store', 'Toy store']"
Valero,"(Translated by Google) Good price on fuel but lousy service in bathrooms too dirty

(Original)
Buen precio en combustible pero pésimo servicio en los baños demasiado sucios",Valid,"The review provides a genuine experience about a gas station, commenting on fuel prices and bathroom cleanliness, which are relevant aspects of the service. The 4-star rating is consistent with mixed feedback (good prices but poor bathroom maintenance).",Valero,,['Gas station']
In-N-Out Burger,Delicious,Valid,"The review expresses a positive opinion about the food quality at In-N-Out Burger with 'Delicious', which is directly relevant to the hamburger restaurant. The 5-star rating is consistent with the positive sentiment.",In-N-Out Burger,"Classic California-based burger chain serving customizable patties, hand-cut fries & thick shakes.","['Hamburger restaurant', 'American restaurant', 'Diner', 'Fast food restaurant', 'Lunch restaurant', 'Restaurant']"
Famous Dave's Bar-B-Que,Loved it the Feast is the Beast🙌,Valid,"The review describes a positive dining experience at the barbecue restaurant, mentioning 'the Feast' which appears to be a menu item, and the 5-star rating is consistent with the enthusiastic text.",Famous Dave's Bar-B-Que,,['Restaurant']
Rusty's Surf Ranch,Bartender was a bit rude .,Valid,"The review describes a genuine experience at the location, commenting on the bartender's service which is directly relevant to a bar/restaurant establishment. The 3-star rating is consistent with the mixed feedback about staff behavior.",Rusty's Surf Ranch,"Casual surfboard-bedecked bar/grill on the pier offering seafood, bar eats & live bands on weekends.","['Sports bar', 'Bar', 'Seafood restaurant']"
Jersey Mike's Subs,"Good food , Good service",Valid,"The review provides a genuine assessment of the restaurant experience, mentioning both food quality and service, which are directly relevant to Jersey Mike's Subs as a sandwich shop. The 5-star rating is consistent with the positive feedback.",Jersey Mike's Subs,New Jersey-based counter-serve sandwich chain serving jumbo subs filled with cold cuts & toppings.,"['Sandwich shop', 'Caterer', 'Deli', 'Fast food restaurant', 'Takeout Restaurant']"
Lake Tahoe Vacation Resort by Diamond Resorts,"(Translated by Google) Very comfortable and very spacious rooms 5 stars

(Original)
Muy comodos y cuartos muy amplios 5 estrellas",Valid,"The review describes a genuine experience staying at the resort, commenting on room comfort and spaciousness, which directly relates to the hotel/resort business. The 5-star rating is consistent with the positive feedback about the accommodations.",Lake Tahoe Vacation Resort by Diamond Resorts,"Simple studios & suites in a warmly decorated resort beside a lake, plus a rustic restaurant & bar.","['Resort hotel', 'Hotel']"
Ross Dress for Less,We got the tools and clothes we needed.,Valid,"The review describes a genuine shopping experience at Ross Dress for Less, mentioning purchasing 'tools and clothes' which aligns with the store's description as a retail chain selling clothing, shoes, accessories & housewares. The 5-star rating is consistent with the positive experience described.",Ross Dress for Less,"Retail chain selling brand-name clothing, shoes, accessories & housewares at discount prices.","['Clothing store', 'Department store', ""Men's clothing store"", 'Shoe store', ""Women's clothing store""]"
Huntington Oaks Center,Excellent,Irrelevant,"The review text 'Excellent' is extremely short and vague, providing no specific details about the shopping mall, grocery store, or restaurant experience. The generic one-word comment paired with a 5-star rating lacks any connection to the business categories or services offered.",Huntington Oaks Center,,"['Shopping mall', 'Asian grocery store', 'Restaurant']"
Melinda Park,Parking is awful.,Valid,"The review discusses parking issues at a city park, which is a legitimate concern for visitors. The 2-star rating aligns with the negative experience described, and parking is a relevant aspect of visiting a public park.",Melinda Park,"Public park with softball & soccer fields, play areas for younger & older kids, plus a pavilion.","['City park', 'Tourist attraction']"
Haster Basin Recreational Park,"(Translated by Google) Clean and safe

(Original)
Limpio y seguro",Valid,"The review provides a genuine assessment of the park experience, describing it as 'clean and safe' which directly relates to the recreational park's facilities and environment. The 5-star rating is consistent with the positive feedback.",Haster Basin Recreational Park,"Community park with jogging trails, soccer fields, exercise stations & lakeside picnic shelters.","['Park', 'Tourist attraction']"
Crazy Rock'n Sushi,This is now my regular sushi spot in Hollywood. They have amazing sushi for great prices. Highly recommend it!,Valid,"The review describes a genuine dining experience at the sushi restaurant, mentioning specific aspects like food quality and pricing. The 5-star rating is consistent with the positive feedback, and the content is directly relevant to the business category and description.",Crazy Rock'n Sushi,Fusion Japanese hangout known for huge specialty rolls & happy-hour deals in a stylish setting.,"['Sushi restaurant', 'Asian restaurant', 'Japanese restaurant', 'Restaurant']"
Visalia Transit,Curious drivers,Irrelevant,"The review text 'Curious drivers' is too vague and short, and does not clearly relate to the bus/transportation service experience. The adjective 'curious' doesn't provide meaningful feedback about the transit service quality, and combined with the extreme 5-star rating, this indicates low relevancy to the business.",Visalia Transit,,"['Bus ticket agency', 'Transportation service']"
Il Fornaio Santa Clara,"Pizza oven was broken,  so half of the menu was not available.  Great ambience,  good service",Valid,"The review describes a genuine dining experience at Il Fornaio Santa Clara, mentioning specific details about the pizza oven being broken, menu availability, ambience, and service. The content is directly relevant to the Italian restaurant and reflects an actual visit.",Il Fornaio Santa Clara,"Upmarket chain for Italian dining, including bread from an in-house bakery.","['Italian restaurant', 'New American restaurant', 'Restaurant']"
McDonald's,So dirty tons of bugs,Valid,"The review describes a genuine experience about cleanliness issues at the McDonald's location. The complaint about dirtiness and bugs is directly relevant to the restaurant's condition and service quality, and the 1-star rating is consistent with the negative experience described.",McDonald's,"Classic, long-running fast-food chain known for its burgers & fries.","['Fast food restaurant', 'Breakfast restaurant', 'Coffee shop', 'Hamburger restaurant', 'Restaurant', 'Sandwich shop']"
so China,Food is the best in town!,Valid,"The review provides a genuine positive assessment of the food quality at a Chinese restaurant, and the 5-star rating is consistent with the enthusiastic endorsement.",so China,,"['Dinner theater', 'Chinese restaurant']"
James Coffee Co.,Such great iced coffee and atmosphere!,Valid,"The review describes a genuine experience at the coffee shop, mentioning specific aspects (iced coffee and atmosphere) that are directly relevant to a coffee establishment. The 5-star rating is consistent with the positive feedback.",James Coffee Co.,Hip local chain doling out coffee & espresso-based beverages crafted from house-roasted beans.,"['Coffee shop', 'Cafe']"
Schweitzer Grove Nature Area,Absolutely beautiful walk.,Valid,"The review describes a genuine experience at the nature area/park with 'Absolutely beautiful walk', which is directly relevant to the location's category as a Park. The 5-star rating is consistent with the positive experience described.",Schweitzer Grove Nature Area,,['Park']
Beach City Smoothies,"Love the acai bowls  here! Thick and more solid, not a rip off like most of the bowls other places fill with thin smoothies.",Valid,"The review describes a genuine experience with acai bowls at the smoothie shop, providing specific details about the product quality and comparing it to other locations. The 5-star rating is consistent with the positive feedback about the food.",Beach City Smoothies,,"['Açaí shop', 'Juice shop']"
King's Fish House,"Love the remodel. Shared a light meal of sand dabs with a friend at the bar and enjoyed excellent service and delicious fresh oysters. Prices have increased a bit since the remodel, but it's still reasonable for an occasional treat.",Valid,"The review describes a genuine dining experience at the seafood restaurant, mentioning specific food items (sand dabs, oysters), service quality, and pricing observations. The content is directly relevant to the restaurant's seafood focus and the 5-star rating is consistent with the positive experience described.",King's Fish House,,['Seafood restaurant']
Taco Bell,Nice,Valid,"The review provides a positive assessment ('Nice') with a 5-star rating that is consistent with the sentiment. While brief, the comment is relevant to the restaurant experience and matches the positive rating.",Taco Bell,"Fast-food chain serving Mexican-inspired fare such as tacos, quesadillas & nachos.","['Mexican restaurant', 'Breakfast restaurant', 'Burrito restaurant', 'Fast food restaurant', 'Takeout Restaurant', 'Southwestern restaurant (US)', 'Taco restaurant']"
Del Taco,Restaurant is awful dirty and workers are lousy they didn't listen to my order and this is not one visit this is multiple visits that conclude this review. Food is just awaful compared to some other del taco I've been.,Valid,"The review describes genuine experiences from multiple visits to the restaurant, mentioning specific issues with cleanliness, service, and food quality. The 1-star rating is consistent with the negative feedback about the location's conditions and staff performance.",Del Taco,"Fast-food chain for Mexican standards like tacos, burritos & quesadillas plus breakfast.","['Fast food restaurant', 'American restaurant', 'Takeout Restaurant', 'Mexican restaurant', 'Restaurant']"
AllStars Gas Station,"Cool place, it's in a rough spot tho, but I like it.",Valid,"The review provides a genuine opinion about the gas station, mentioning both positive aspects ('Cool place', 'I like it') and a concern about the location ('rough spot'). The 4-star rating is consistent with the mixed but overall positive sentiment, and the content is directly relevant to the business.",AllStars Gas Station,,['Gas station']
Churros EL Tigre,Excellent service for catered events!,Valid,"The review mentions 'catered events' which directly relates to the business categories including 'Children's party service' and 'Wedding buffet', indicating a genuine experience with their catering services.",Churros EL Tigre,,"['Dessert shop', ""Children's party service"", 'Dessert restaurant', 'Restaurant', 'Wedding buffet']"
Grand Legacy At The Park,Great,Valid,"The review provides a positive assessment of the hotel with a 5-star rating. While brief, the word 'Great' is relevant to evaluating the lodging experience and is consistent with the high rating given.",Grand Legacy At The Park,"Casual lodging offering an outdoor pool with a kids' splash center, plus a lively rooftop eatery.","['Hotel', 'Lodge']"
Denny's,"DELICIOUS MEAL!

I ordered the berry and banana pancakes and it was so good! fruit was fresh, waitress was so friendly, attentive, and quick to bring us our food.

easily deserving of 5 stars",Valid,"The review describes a genuine dining experience at Denny's, mentioning specific menu items (berry and banana pancakes), service quality (friendly, attentive waitress), and food quality (fresh fruit). The content is directly relevant to the restaurant's category as a diner/breakfast restaurant, and the 5-star rating aligns with the positive experience described.",Denny's,"Casual diner chain dishing up classic American comfort fare, including breakfast, 24 hours a day.","['Diner', 'American restaurant', 'Breakfast restaurant']"
Dunkin',Love ❤️ it,Valid,"The review expresses genuine positive sentiment about the location with a 4-star rating that aligns with the positive text. Although brief, 'Love it' is relevant to the coffee shop/restaurant experience and represents a legitimate customer opinion.",Dunkin',Long-running chain serving signature breakfast items & a variety of coffee drinks.,"['Coffee shop', 'Bagel shop', 'Bakery', 'Breakfast restaurant', 'Donut shop', 'Fast food restaurant', 'Takeout Restaurant']"
IHOP,Bad service 20 mins waiting and no waitress came to get our order...,Valid,"The review describes a genuine dining experience at IHOP, detailing specific issues with service timing and wait staff. The 1-star rating is consistent with the negative experience described, and the content is directly relevant to the restaurant's service quality.",IHOP,Long-standing chain serving a wide variety of pancakes & other American breakfast & diner fare.,"['Breakfast restaurant', 'American restaurant', 'Family restaurant', 'Restaurant']"
Willy's Eatery,"(Translated by Google) Very tasty breakfasts

(Original)
Desayunos muy sabrosos",Valid,"The review describes a genuine dining experience praising the breakfast quality at this restaurant. The 5-star rating aligns with the positive comment about 'very tasty breakfasts', and the content is directly relevant to the business which serves breakfast and Greek/American dishes.",Willy's Eatery,Low-key spot for breakfast & lunch serves Greek & American dishes from pancakes & eggs to gyros.,"['Greek restaurant', 'Breakfast restaurant', 'Takeout Restaurant', 'Mediterranean restaurant', 'Restaurant', 'Sandwich shop']"
Daybreak Island Grill,"We waited a good ten fifteen min when there was a table readily available. Finally being seated there was clearly no social distancing but it was fine. I ordered the loco Moco volcano style. Which adds pork shrimp and hollandaise sauce. The pork was good, there was one shrimp and the rest was a bit bland. I wouldn't come eat here again actually.",Valid,"The review describes a genuine dining experience at the Hawaiian restaurant, including specific details about wait time, seating, food ordered (loco Moco volcano style), and honest feedback about the meal quality. The 1-star rating is consistent with the negative experience described.",Daybreak Island Grill,"Hawaiian-themed breakfast & lunch spot for burgers, sandwiches & breakfast dishes, plus cocktails.","['Hawaiian restaurant', 'Bar & grill', 'Breakfast restaurant']"
Wellness Water Filtration Systems,Nothing special but the Subway there has good food and friendly staff.,Irrelevant,"The review discusses Subway restaurant food and staff, which is completely unrelated to a water filtration systems business. The content has no connection to water filters, water treatment, or the business's services.",Wellness Water Filtration Systems,,"['Water filter supplier', 'Water softening equipment supplier', 'Water treatment supplier']"
Wayside Noodles,"Pretty solid with their vegetarian options, they made substitutions.",Valid,"The review describes a genuine dining experience at the Vietnamese restaurant, mentioning vegetarian options and substitutions which are relevant to the food service. The 5-star rating is consistent with the positive feedback about the restaurant's accommodation.",Wayside Noodles,"Relaxed, contemporary eatery for classic Vietnamese cuisine, including noodle soups & banh mi.",['Vietnamese restaurant']
Wendy's,"This Wendys is always clean, usually quiet and the service has always been really nice to me. This is Stockton so there is a lot of riff-raff and homeless people in this parking lot.",Valid,"The review describes a genuine experience at the Wendy's location, commenting on cleanliness, service quality, and atmosphere. While it mentions the surrounding area's demographic, this is relevant context about the location's environment. The 5-star rating is consistent with the overall positive assessment of the restaurant's service and cleanliness.",Wendy's,Fast-food burger chain serving sides such as chili & baked potatoes.,"['Fast food restaurant', 'Hamburger restaurant', 'Restaurant']"
Tacos Los Carnalillos Taco Truck,I can travel from OC just for these tacos anytime.,Valid,"The review describes a genuine experience with the tacos at this Mexican/taco restaurant, expressing willingness to travel from Orange County specifically for the food. The 5-star rating is consistent with the positive sentiment about the tacos.",Tacos Los Carnalillos Taco Truck,,"['Mexican restaurant', 'Fast food restaurant', 'Latin American restaurant', 'Taco restaurant']"
Kohl's,Like there sales,Valid,"The review expresses a positive opinion about the store's sales, which is directly relevant to Kohl's as a department store known for frequent sales and promotions. The 5-star rating aligns with the positive sentiment.",Kohl's,"Chain department store offering a wide selection of brand-name clothing, accessories & homewares.",['Department store']
McDonald's,Love coming here. Only would like to see McDonalds provide sugar on the raw instead of only regular sugar and artificial sugar.,Valid,"The review describes a genuine experience at McDonald's with specific feedback about sugar options, which is relevant to the fast-food restaurant's service and offerings.",McDonald's,"Classic, long-running fast-food chain known for its burgers & fries.","['Fast food restaurant', 'Breakfast restaurant', 'Coffee shop', 'Hamburger restaurant', 'Restaurant', 'Sandwich shop']"
Seasurf,New place but needs more upgrading on there tast of preparation of food.,Valid,"The review provides genuine feedback about the food preparation and taste at a seafood restaurant, which is directly relevant to the business. The 3-star rating is consistent with the constructive criticism about needing improvement.",Seasurf,"Fish tacos, poke bowls & other casual seafood dishes in contemporary digs with happy hour & a patio.",['Seafood restaurant']
Jack in the Box,"(Translated by Google) Lily

(Original)
Lili",Irrelevant,"The review text only contains a name 'Lily/Lili' which is completely unrelated to the fast-food restaurant business, its menu items (burgers, chicken, tacos, breakfast), or any dining experience.",Jack in the Box,"Burgers, chicken, tacos & breakfast items fill out the menu at this fast-food chain.","['Fast food restaurant', 'Breakfast restaurant', 'Chicken restaurant', 'Hamburger restaurant']"
Arlington Garden in Pasadena,Perfect for enjoying a quiet time or listening to the chirping birds on a bench,Valid,"The review describes a genuine experience at the garden, mentioning specific activities like enjoying quiet time and listening to birds, which is highly relevant to a garden/tourist attraction. The 5-star rating is consistent with the positive experience described.",Arlington Garden in Pasadena,"3-acre, admission-free formal garden featuring Mediterranean & Californian trees & succulents.","['Garden', 'Tourist attraction']"
Continental Liquors,Great selection,Valid,"The review provides a positive assessment of the liquor store's product selection, which is directly relevant to the business category and typical customer experience at a liquor store.",Continental Liquors,,['Liquor store']
Mr. Toad's Wild Ride,It's one of the few times that you can say you went on a Disneyland ride where you go to Hell.,Valid,"The review describes a genuine experience of riding Mr. Toad's Wild Ride at Disneyland, referencing the ride's famous 'Hell' scene. The 4-star rating is consistent with the positive tone, and the content is directly relevant to this theme park attraction.",Mr. Toad's Wild Ride,,['Theme park']
Point Isabel Regional Shoreline,"Paved paths and grassy areas, a nice place to walk.  Not really a wild area, more like paved walking with lots of people.  A good place to watch happy dogs, catch some fresh air, see the sunset.",Valid,"The review provides a genuine description of the visitor's experience at Point Isabel Regional Shoreline, mentioning specific features like paved paths, grassy areas, dogs, and sunset viewing that are all relevant to this park and tourist attraction.",Point Isabel Regional Shoreline,"This large park with trails plus birdwatching, picnicking & bay fishing allows off-leash dogs.","['Park', 'Tourist attraction']"
Imperial Date Gardens,Love tons of date stuff,Valid,"The review text 'Love tons of date stuff' is relevant to Imperial Date Gardens, which appears to be a business that sells date-related products. The positive sentiment matches the 5-star rating, and the content relates to the business name and gift basket store category.",Imperial Date Gardens,,['Gift basket store']
King Taco # 26,Tacooooooooosssss,Valid,"The review expresses enthusiasm about tacos with a 5-star rating, which is directly relevant to King Taco's business as a Mexican restaurant specializing in tacos. The elongated 'Tacooooooooosssss' shows genuine excitement about the main product offered.",King Taco # 26,"Long-running chain serving fast-food Mexican standards (tacos, tamales) in a no-frills setting.","['Mexican restaurant', 'Fast food restaurant', 'Latin American restaurant', 'Restaurant']"
California Citrus State Historic Park,"Visited the Park yesterday and had a wonderful time learning about the significance that the citrus industry has had in the Riverside area and Inland Empire as a whole. The visitors center was open and contained information regarding the history of citrus in the New World, as well as offering a guided tour on Fridays at 11 & 2. The tour was approximately one hour in length, but it was quite informational and provided a great perspective of how different types of crops are grown, harvested, and maintained. There was even a wonderful sampling of citrus at the conclusion of the tour! Well worth the $5 donation.",Valid,"The review describes a genuine visit to the California Citrus State Historic Park, providing detailed information about the visitor center, guided tours, and citrus sampling. The content is highly relevant to the park's purpose of preserving citrus industry history, and the 5-star rating aligns with the positive experience described.",California Citrus State Historic Park,Park dedicated to preserving the history of California's great citrus boom of the 20th century.,"['Park', 'Tourist attraction']"
Toyota Sunnyvale,Very professional service. Courteous shuttle drivers and speedy delivery,Valid,"The review describes a genuine experience at Toyota Sunnyvale, mentioning specific services (shuttle drivers, delivery) that are relevant to a Toyota dealer/auto service business. The 5-star rating is consistent with the positive feedback about professional service.",Toyota Sunnyvale,,"['Toyota dealer', 'Auto repair shop', 'Car dealer', 'Car rental agency', 'Car repair and maintenance', 'Used car dealer']"
Zion Market,Groceries are for some reason wayyy cheaper than Vons. I love the Korean Fried Chicken mini-store inside!,Valid,"The review describes a genuine shopping experience at the Korean grocery store, mentioning specific aspects like pricing comparison and the Korean Fried Chicken mini-store inside. The 5-star rating is consistent with the positive feedback about prices and food offerings.",Zion Market,,"['Grocery store', 'Chinese supermarket', 'Korean grocery store']"
