business_name,text,predicted_label,prediction_reason,name,description,category
O'Hare International Airport,"(Translated by Google) Divine is chicago sinaloa ..

(Original)
Divino es chicago sinaloa..",Irrelevant,"The review text 'Divine is chicago sinaloa' does not relate to the airport experience, services, or facilities. The content appears to be a random comment about Chicago and Sinaloa that has no connection to O'Hare International Airport's function as an airport.",O'Hare International Airport,"Huge (over 7,000 acres) airport serving the Midwest & offering direct rail service to Chicago.","['Airport', 'International airport']"
Easy Street Pizza & Beer Garden,Staff and food are awesome ....cozy place. I recommend this place is cool.,Valid,"The review provides a genuine experience about the restaurant, mentioning staff quality, food quality, and atmosphere ('cozy place'). The 5-star rating is consistent with the positive comments about the pizza restaurant.",Easy Street Pizza & Beer Garden,Casual American bar food specializing in pizza with a seasonal beer menu & ample high top seating.,"['Pizza restaurant', 'American restaurant', 'Bar', 'Beer garden']"
Quality Inn & Suites,"Overall it 'appears' to be a nice clean Hotel. Pool area and pool itself looks beautiful. The hallways stink like old women's perfume, the fire stillwel are hot and stale. The elevator creaks every time it opens and closes .  The air conditioner had black mold is growing on the vent fins. The bed was comfortable and everything else appeared to be clean. The bathrooms were in great condition and the showers were very clean.  Nice TV with a great cable system. The working area desk is cluttered with the coffee maker and other junk. I could not get the internet to work at all. It will connect but not get anywhere. I talked to another guy who was standing in the hallway with his tablet trying to finish up his work oh, he was having problems connecting to",Valid,"The review provides a detailed, genuine assessment of a hotel stay experience, covering multiple aspects like cleanliness, amenities, room condition, and WiFi issues. The 2-star rating is consistent with the mixed feedback describing both positive elements (clean bathrooms, comfortable bed) and negative issues (moldy AC, connectivity problems). This is clearly relevant to the hotel business.",Quality Inn & Suites,"Budget hotel offering simple rooms with free WiFi & a hot breakfast, plus an indoor pool.","['Hotel', 'Bar']"
El Greco,The food is supper filling really good and cheap. Awesome place,Valid,"The review describes a genuine dining experience at the Greek restaurant, praising the food quality, portion size, and value. The 5-star rating is consistent with the positive feedback about the food and overall experience.",El Greco,"Casual, counter-serve stop for gyros, kebabs, pitas & other Greek-American fare plus beer.","['Greek restaurant', 'European restaurant', 'Restaurant']"
Ronny's Steak House,"Would definitely recommend trying out this place. Exceptional vibes, fresh dishes, fantastic customer service. Keep it up.",Valid,"The review describes a genuine dining experience with specific positive feedback about the restaurant's atmosphere ('exceptional vibes'), food quality ('fresh dishes'), and service ('fantastic customer service'). The content is directly relevant to a steak house/restaurant, and the 5-star rating is consistent with the positive text.",Ronny's Steak House,"Casual cafeteria-style spot serving steaks, ribs, burgers & other American standards since 1963.","['Steak house', 'Restaurant']"
Maria's Pizza Freeport IL,"This pizza is the BOMB! WE Never go anywhere else. Sandwiches, appetizers, all great and resonable price.... Update: I lowered by one star after reoponed. If you want ranch dressing instead of their dipping sauce for onion rings, it 50¢. I hate being nickeled and dimed!! What happened? Insurance didn't cover the fire? Gotta squeeze extra money out of us when I've already purchased the dang appetizer. Maybe I don't like your standard dipping sauce? Why not give me a choice when I order? If they add 50¢ here I'm sure they must be doing it for other things. Disappointing when you've been going to a place for so long and it's gotten this way.",Valid,"The review describes genuine experiences at Maria's Pizza restaurant, discussing food quality, prices, and service changes over time. Despite some complaints about additional charges, the reviewer clearly has visited the location multiple times and provides detailed feedback about pizzas, sandwiches, appetizers, and specific policies, making it a legitimate review of their dining experiences.",Maria's Pizza Freeport IL,"Pizzas, pastas & wings turned out in standard, compact quarters with booths & a checkered floor.","['Pizza restaurant', 'Delivery Restaurant']"
Charcoal Delights,Better than any fast food place,Valid,"The review provides a genuine comparative assessment of the restaurant's food quality relative to other fast food places, which is directly relevant to the business category and description. The 5-star rating is consistent with the positive sentiment expressed.",Charcoal Delights,,['Fast food restaurant']
Furious Spoon Evanston,Food seems to rely on heat (being spicy) rather than actual flavor - my beef dish had no depth of flavor. Found it overpriced for what you are served.,Valid,"The review provides a genuine dining experience at the ramen restaurant, discussing specific aspects like flavor, spiciness, and pricing. The content is directly relevant to the business (a ramen restaurant) and the 3-star rating is consistent with the mixed feedback provided.",Furious Spoon Evanston,Japanese ramen soup offered with toppings & sides in a simple wood-lined space with counter seats.,"['Ramen restaurant', 'Restaurant']"
United States Postal Service,Y'all suck answer the damn phone,Valid,"The review expresses genuine frustration about the postal service not answering phone calls, which is a legitimate customer service complaint relevant to a post office. The 1-star rating is consistent with the negative experience described.",United States Postal Service,,"['Post office', 'Logistics service', 'Money order service', 'Shipping and mailing service']"
Eldorado Pool,"Great picnic spot. Pool, water spouts area for small children.",Valid,"The review describes a genuine experience at a public swimming pool, mentioning specific amenities (pool, water spouts for children) and evaluating it as a picnic spot. The content is directly relevant to the business category and the 4-star rating is consistent with the positive description.",Eldorado Pool,,['Public swimming pool']
RARE Chop House,Best upscale restaurant in town.,Valid,"The review describes a genuine dining experience at an upscale restaurant, with the 5-star rating consistent with the positive assessment. The text is relevant to the business as a chophouse/steakhouse restaurant.",RARE Chop House,"Informal, industrial-chic bar/eatery with select seafood & steak mains, plus an extensive wine list.","['Chophouse restaurant', 'Lounge', 'Restaurant', 'Steak house', 'Wine bar']"
Chubz Pub & Grub,Excellent,Valid,"The review provides a positive assessment ('Excellent') with a 5-star rating that is consistent with the sentiment. While brief, the comment is relevant to the bar & grill establishment and represents a genuine customer experience.",Chubz Pub & Grub,,['Bar & grill']
Revved Motors,Ok,Irrelevant,"The review text 'Ok' is extremely vague (only 1 word) and provides no specific information about the used car dealer experience, vehicle quality, service, or any relevant aspect of the business. The 3-star rating with such minimal content suggests low relevancy to the actual business.",Revved Motors,,['Used car dealer']
Loews Chicago Hotel,Great service,Valid,The review provides a genuine evaluation of the hotel's service quality with a 5-star rating that matches the positive sentiment. The comment 'Great service' is directly relevant to the hotel business.,Loews Chicago Hotel,"Sleek rooms & suites in an upmarket hotel with a chic restaurant & a hip rooftop bar, plus a spa.","['Hotel', 'Conference center', 'Event venue', 'Function room facility', 'Wedding venue']"
Jewel-Osco,Better than average grocery store.,Valid,The review provides a genuine assessment of the grocery store experience with a 4-star rating that aligns with the positive but measured comment 'Better than average grocery store.' The content is directly relevant to the business category.,Jewel-Osco,,"['Grocery store', 'Grocery delivery service']"
Franchesco's Ristorante,They seemed like they wanted us to leave as soon as we finished eating,Valid,"The review describes a genuine dining experience at the Italian restaurant, commenting on the service attitude of the staff. The 3-star rating is consistent with a mixed experience, and the content is directly relevant to the restaurant's service quality.",Franchesco's Ristorante,"Chic, contemporary Italian eatery & cocktail lounge serving classic entrees, pizza & grilled steak.","['Italian restaurant', 'Banquet hall', 'Cocktail bar', 'Fine dining restaurant', 'Live music venue', 'Lounge', 'Restaurant', 'Seafood restaurant', 'Wedding venue', 'Wine bar']"
Taco & Burrito Palace,The absolute best food of any sort I've ever had!! Living around the corner was difficult as I couldn't stop going there. Every time I am remotely close to this place I have to eat there!!! Id give it 10 stars if I could,Valid,"The review describes a genuine dining experience at the Mexican restaurant, with the reviewer sharing their enthusiasm for the food quality and expressing how frequently they visit. The 5-star rating is consistent with the extremely positive text, and the content is highly relevant to the taco and burrito restaurant.",Taco & Burrito Palace,"Local Mexican counter, best known for big portions of tacos & burritos, in a storefront setting.","['Taco restaurant', 'Restaurant']"
Hub 51,I spent 40 dollars on two olde fashions. I know airport prices but still at least make them strong.,Valid,"The review describes a genuine experience at the restaurant, mentioning specific drinks (old fashions) and pricing concerns at what appears to be an airport location. The complaint about drink strength and pricing is relevant to the restaurant's cocktail service, and the 1-star rating aligns with the negative experience described.",Hub 51,This dark & intimate late-night lounge features banquette seating & bottle service with DJ tunes.,"['American restaurant', 'Bar', 'Restaurant']"
Twins Gyros,"While waiting for my order inside an old man walk in straight to the register wearing no mask at all , owners of the place didn't said a word, they greet him nicely like nothing, although they have the sign at entrance. - you have to wear a mouth cover inside- they didn't react or did anything about it!!  PLUS owner lady walking around with cell phone making phone calls with mask on the chin !! WHAT KIND OF SAFETY REGULATIONS ARE THEY FOLLOWING!!!  Very unsafe place!! PLUS chicken gyro was raw!!! GROSSS!!! 💩💩💩💩💩 NOT GOOD!! NO RECOMMEND IT AT ALL!!",Valid,"The review describes a genuine visit experience at the restaurant, detailing specific observations about mask policies, staff behavior, and food quality (raw chicken gyro). Despite the strongly negative tone and 1-star rating, the reviewer provides concrete details about their actual visit and food order, making it a legitimate review of their experience at this Greek/fast food restaurant.",Twins Gyros,"Basic, counter-serve cafe for several styles of gyros plus sandwiches, hot dogs, burgers & wings.","['Fast food restaurant', 'Greek restaurant', 'Delivery Restaurant', 'Takeout Restaurant', 'Restaurant', 'Sandwich shop']"
MISSION BBQ,"Absolutely amazing food, friendly staff and great atmosphere",Valid,"The review provides a genuine assessment of the barbecue restaurant experience, mentioning food quality, staff, and atmosphere, which are all relevant to the business category and name. The 5-star rating is consistent with the positive feedback.",MISSION BBQ,"Casual chain featuring BBQ & American sides, plus memorabilia honoring soldiers & first responders.","['Barbecue restaurant', 'Restaurant']"
Mauh-Nah-Tee-See Country Club,Service was not good...Very disappointed,Valid,"The review describes a genuine negative experience with the service at the country club. The 1-star rating is consistent with the disappointed sentiment expressed in the text, and the content is directly relevant to the business.",Mauh-Nah-Tee-See Country Club,,['Country club']
Panera Bread,"Creamy tomato soup is great. That was $4. The other $9, a Cuban sandwich and a large blood orange lemonade, was bland and overpriced.",Valid,"The review describes a genuine dining experience at Panera Bread, mentioning specific menu items (creamy tomato soup, Cuban sandwich, blood orange lemonade) and providing detailed feedback on food quality and pricing. The content is directly relevant to the restaurant's offerings and matches the business category as a cafe/sandwich shop.",Panera Bread,"Counter-serve bakery/cafe chain serving sandwiches, salads & more, known for its bread & free WiFi.","['Cafe', 'Bakery', 'Breakfast restaurant', 'Coffee shop', 'Takeout Restaurant', 'Salad shop', 'Sandwich shop', 'Soup restaurant']"
Barrie Park,It is nice place for kids and adults,Valid,"The review provides a genuine assessment of the park experience, mentioning it's suitable for both kids and adults, which is relevant to a park/tourist attraction. The 4-star rating is consistent with the positive comment.",Barrie Park,,"['Park', 'Tourist attraction']"
JB Hawks Discount Tobacco and Vape,Very friendly workers that are very helpful and care about those who come in,Valid,"The review describes a genuine experience with the staff at the tobacco shop, mentioning friendly and helpful workers. The 5-star rating is consistent with the positive feedback about customer service, which is relevant to the business.",JB Hawks Discount Tobacco and Vape,,"['Tobacco shop', 'Cigar shop', 'Discount store', 'Lottery retailer', 'Vaporizer store']"
Pizza Hut,Salad bar could use a little more variety,Valid,"The review provides genuine feedback about the salad bar at Pizza Hut, which is relevant to the restaurant experience. The 3-star rating is consistent with the constructive criticism provided.",Pizza Hut,Family-friendly chain known for its made-to-order pizzas.,"['Pizza delivery', 'Chicken wings restaurant', 'Takeout Restaurant', 'Pizza restaurant']"
Golden Chopsticks Buffet,Great place good food fair price the only bad thing to me it's the carpet doesn't look very clean so they need to work on that part so scale 1 to 10 I'll  give them a 8,Valid,"The review describes a genuine dining experience at the buffet restaurant, mentioning food quality, pricing, and specific facility concerns (carpet cleanliness). The 4-star rating and 8/10 scale rating are consistent with the mixed positive feedback about food and service with minor cleanliness concerns.",Golden Chopsticks Buffet,"Casual buffet restaurant offering a wide range of Chinese dishes, sushi & a hibachi station.","['Chinese restaurant', 'Buffet restaurant', 'Japanese restaurant', 'Seafood restaurant']"
Seven Treasures Cantonese Restaurant,We been Going here ever since High School.  My Favo is the #729 Better known as the chicken and salted fish Fried rice . The Service is always been Great we just need to update the restaurant Decore but we always come here for food !,Valid,"The review describes a genuine long-term dining experience at the restaurant, mentions specific menu items (#729 chicken and salted fish fried rice), comments on service quality and restaurant decor, and the 5-star rating is consistent with the positive feedback about food and service.",Seven Treasures Cantonese Restaurant,No-frills eatery serving a large Cantonese menu including Chinese barbecue & noodle dishes.,"['Chinese restaurant', 'Cantonese restaurant']"
Au Cheval,Amazing huge burger. Good selection of draft beer and great service,Valid,"The review describes a genuine dining experience at Au Cheval, mentioning specific aspects like the burger, draft beer selection, and service quality. The content is directly relevant to this American restaurant, and the 5-star rating aligns with the positive feedback.",Au Cheval,"The open kitchen at this upscale ""diner"" works with ingredients ranging from bologna to foie gras.","['American restaurant', 'Restaurant']"
Bricks Wood Fired Pizza - Mount Prospect,"After reading all the reviews, I ordered from this place, and pizza was fresh and not cold. As far the taste goes for the quattro formaggi, I didn't like it at all, bit sharp taste and not tasty really. The white arugula has potential and it was enjoyable so-so, but the crust is chewy a little bit. Not a bad place honestly, just needs some more quality and better dough.",Valid,"The review describes a genuine dining experience at the pizza restaurant, providing specific details about ordering, food quality, taste of specific pizzas (quattro formaggi and white arugula), and crust texture. The 3-star rating is consistent with the mixed feedback provided.",Bricks Wood Fired Pizza - Mount Prospect,,"['Pizza restaurant', 'Caterer', 'Restaurant', 'Sandwich shop']"
Chicago Children's Museum,Pier,Irrelevant,"The review text 'Pier' is extremely short and does not relate to the museum experience, exhibits, or services. While the business is located on Navy Pier, the single word 'Pier' does not provide any meaningful review of the Children's Museum itself, making it irrelevant to the actual business being reviewed.",Chicago Children's Museum,"Family museum on Navy Pier with lots of hands-on-exhibits, including many for young kids.","[""Children's museum"", 'Tourist attraction']"
Grandview Restaurant,Its good,Valid,"The review provides a positive assessment ('Its good') that directly relates to the restaurant experience, and the 5-star rating is consistent with the positive sentiment expressed.",Grandview Restaurant,,"['Family restaurant', 'Restaurant']"
ALDI,Aldi is my favorite place,Valid,"The review expresses a genuine positive opinion about ALDI, which is consistent with the 5-star rating and directly relates to the grocery store business.",ALDI,"Retail chain selling a range of grocery items, meat & dairy.","['Grocery store', 'Store', 'Supermarket']"
Cheddar's Scratch Kitchen,Place was clean. The food & service was great.,Valid,"The review describes a genuine dining experience at the restaurant, mentioning cleanliness, food quality, and service, which are all relevant to the business. The 5-star rating is consistent with the positive feedback.",Cheddar's Scratch Kitchen,"Family-friendly chain serving American comfort food with a Texas twist, plus cocktails.","['Traditional American restaurant', 'Family restaurant', 'Southern restaurant (US)']"
Taco Bell,I love taco bell& the staff was nice & i love when they give extra Sauces.,Valid,"The review describes a genuine dining experience at Taco Bell, mentioning specific aspects like staff friendliness and extra sauces. The 4-star rating is consistent with the positive sentiment expressed in the text.",Taco Bell,,['Restaurant']
Walmart Supercenter,"(Translated by Google) Very good service very friendly

(Original)
Muy buen servicio muy amables",Valid,"The review describes a genuine experience at Walmart, praising the service and friendliness of staff. The positive sentiment aligns with the 5-star rating, and the content is directly relevant to the retail/service experience at this department store.",Walmart Supercenter,,"['Department store', 'Clothing store', 'Craft store', 'Electronics store', 'Furniture store', 'Grocery store', 'Hardware store', 'Home goods store', 'Sporting goods store', 'Toy store']"
Shell,"Pumps are out of order or without receipt paper. When the employees are told the pumps are not functioning I am told ""That is not my job""",Valid,"The review describes a genuine experience at the gas station, mentioning specific issues with pumps and employee response. The 1-star rating is consistent with the negative experience described, and the content is directly relevant to the business category and services.",Shell,,"['Gas station', 'ATM', 'Convenience store']"
Starbucks,Dark roast cream and sugar steam the cream put the cream in first into a large cup,Irrelevant,"The review text appears to be fragmented instructions or notes about coffee preparation rather than a coherent review of the Starbucks experience. The text does not describe a genuine visit or experience at the location, despite the 5-star rating.",Starbucks,"Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.","['Coffee shop', 'Cafe', 'Coffee store', 'Espresso bar']"
Stanley's Fresh Fruits and Vegetables,Close for business,Irrelevant,"The review text 'Close for business' is extremely short and does not relate to the grocery store's produce, service quality, or customer experience. Combined with the extreme 1-star rating and vague comment, this appears to be irrelevant to evaluating the business as a grocery/produce store.",Stanley's Fresh Fruits and Vegetables,"Unassuming market offering a wide variety of produce, plus breads, dry goods, spices & sundries.","['Grocery store', 'Fruit and vegetable store', 'Produce market', 'Supermarket']"
Discount Tire,"This place is simply the best. They are always willing to help out on the spot, with customer's safety always the top priority. Great assessment of tire wear and damage as well as multiple recommendations according to driving patterns and budgets.",Valid,"The review describes a genuine experience at the tire shop, discussing specific services like tire assessment, safety prioritization, and personalized recommendations. The content is directly relevant to the business category (tire shop, auto repair) and the 5-star rating matches the positive experience described.",Discount Tire,,"['Tire shop', 'Auto parts store', 'Car repair and maintenance', 'Wheel store']"
McDonald's,McDonald's was as expected. Meh.,Valid,The review describes a genuine experience at McDonald's with a neutral assessment that matches the 3-star rating. The text is directly relevant to the fast-food restaurant.,McDonald's,"Classic, long-running fast-food chain known for its burgers, fries & shakes.",['Fast food restaurant']
TM Basil,Very impressed with their sushi! It was fresh and honestly priced! Their selection of Asian cuisine was delightful and delicious!,Valid,"The review describes a genuine dining experience at TM Basil, mentioning specific food items (sushi, Asian cuisine) that align with the restaurant's category as an Asian restaurant and sushi restaurant. The 5-star rating is consistent with the positive feedback about food quality and pricing.",TM Basil,"Modern takes on traditional Thai & Southeast Asian cuisine, served in a chic, contemporary space.","['Asian restaurant', 'Bar', 'Chinese restaurant', 'Takeout Restaurant', 'Noodle shop', 'Soup restaurant', 'Sushi restaurant', 'Taiwanese restaurant', 'Thai restaurant']"
CHI-SHACK,The food is great...this is a hidden gem ..tell your friends,Valid,"The review describes a genuine dining experience at the restaurant, praising the food quality and recommending it to others. The 5-star rating is consistent with the positive sentiment, and the content is directly relevant to the American restaurant category.",CHI-SHACK,,"['American restaurant', 'Restaurant']"
Smile Direct Club,I had a great experience at the Lakeview Smile Shop. Shantel and Val were very friendly and welcomed me right into the office. They were able to answer all of my questions and got me right in an out of the office. I left my appointment feeling positive about my choice of Smile Direct Club.,Valid,"The review describes a genuine visit experience at Smile Direct Club, mentioning specific staff members (Shantel and Val), the service quality, and the reviewer's positive feelings about their choice. The 5-star rating is consistent with the positive experience described, and the content is directly relevant to the dental/cosmetic services offered by the business.",Smile Direct Club,,"['Health and beauty shop', 'Cosmetic dentist', 'Teeth whitening service']"
Baskin-Robbins,The Ice Cream tasted freezer burnt.,Valid,"The review describes a genuine experience at the ice cream shop, commenting on the taste quality of the ice cream, which is directly relevant to Baskin-Robbins' core product and business.",Baskin-Robbins,Colorful ice cream parlor chain known for its many flavors plus sorbet & yogurt.,"['Ice cream shop', 'Cake shop', 'Dessert shop']"
Nicky's Red Hots,Great chicken salad,Valid,"The review describes a genuine dining experience with a specific menu item (chicken salad) that is relevant to this fast food/American restaurant, and the 5-star rating is consistent with the positive comment.",Nicky's Red Hots,"Family-run counter-serve spot offering burgers, BBQ ribs, gyros & souvlaki plates in a basic space.","['Fast food restaurant', 'American restaurant']"
Classic Cinemas Paramount Theatre,Free popcorn and icees refills wow! enjoy,Valid,"The review describes a genuine experience at the movie theater, mentioning specific concessions (popcorn and icees refills) that are directly relevant to the business category and description. The 5-star rating is consistent with the positive experience described.",Classic Cinemas Paramount Theatre,Local movie theater chain showing new releases also features familiar concessions for purchase.,['Movie theater']
McDonald's,Slow drive thru!,Valid,"The review describes a genuine experience about the drive-thru service speed at McDonald's, which is directly relevant to the fast-food restaurant. The 3-star rating is consistent with the mixed sentiment of the complaint.",McDonald's,"Classic, long-running fast-food chain known for its burgers, fries & shakes.",['Fast food restaurant']
Concord Music Hall,Great venue! I like going up in the balcony--greay view of concert and not as crowded.,Valid,"The review describes a genuine experience at the music venue, mentioning specific details about the balcony area and concert view. The 5-star rating is consistent with the positive feedback about the venue.",Concord Music Hall,"Mid-size concert venue supporting a variety of genres, including hip-hop, indie rock & dub step.",['Live music venue']
Taco Bell,Had the Grande Nachos saw advertised on TV.  Its huge and good!!,Valid,"The review describes a genuine dining experience at Taco Bell, specifically mentioning the Grande Nachos menu item. The 5-star rating is consistent with the positive feedback about the food being 'huge and good', and the content is directly relevant to the fast-food restaurant's offerings.",Taco Bell,,['Restaurant']
The Butcher’s Tap,Best bar in the Southport corridor.,Valid,"The review provides a genuine positive assessment of the bar, with a 5-star rating that matches the enthusiastic text. The content is directly relevant to the business as it specifically mentions it being a bar, which aligns with the business category and description.",The Butcher’s Tap,"Sandwiches, cheese boards & burgers plus loads of tap beers in a large space with TVs & pool tables.","['American restaurant', 'Bar', 'Bar & grill', 'Hamburger restaurant', 'Restaurant']"
Palmer House a Hilton Hotel,A beautiful place in the city. Wonderful drinks. The nostalgia effect from the classic look makes your time there worth while.,Valid,"The review describes a genuine experience at the hotel, mentioning specific aspects like drinks, classic look, and atmosphere. The 5-star rating is consistent with the positive feedback about the location's ambiance and service.",Palmer House a Hilton Hotel,"Storied hotel with upscale quarters & casual dining, plus a lavish lobby, 7 ballrooms & a chic bar.",['Hotel']
GMotorCars Auto & Commercial Sales,"Two great experiences! We have purchased two cars now from G Motor Cars. Both times they were extremely honest and easy to deal with. And, both vehicles are were perfect condition. I highly recommend this auto dealer.",Valid,"The review describes genuine experiences purchasing two cars from the auto dealer, with specific details about the honest service and vehicle condition. The 5-star rating is consistent with the positive feedback, and the content is directly relevant to the business category of used car dealer.",GMotorCars Auto & Commercial Sales,,"['Used car dealer', 'Auto dent removal service', 'Auto repair shop', 'Car dealer', 'Car detailing service']"
Gemato's Wood Pit BBQ,"Been working nearby for 16 years. Tried it for the first time recently. It's easy to drive by and forget, food is forgettable too. Nothing special...",Valid,"The review describes a genuine dining experience at the BBQ restaurant. The reviewer mentions working nearby for 16 years and trying the food for the first time, providing specific feedback about the food quality and restaurant visibility. The 3-star rating is consistent with the lukewarm review describing the food as 'forgettable' and 'nothing special'.",Gemato's Wood Pit BBQ,This counter-service Western-themed BBQ restaurant specializes in ribs smoked over an oak fire.,"['Family restaurant', 'Barbecue restaurant', 'Greek restaurant']"
Angelo's Fresh Market,Usually have a good experience and people are helpful and friendly ....... not today heaven forbid you ask the BUTCHER to trim some meat for you. I even offered to pay extra and was then ignored....great customer service!,Valid,"The review describes a genuine experience at the grocery store, specifically mentioning interaction with the butcher department and customer service. The 2-star rating is consistent with the negative experience described, and the content is directly relevant to the business category and services.",Angelo's Fresh Market,,['Grocery store']
Popeyes Louisiana Kitchen,Bad service,Valid,"The review provides a genuine experience about the service quality at the restaurant. While brief, 'Bad service' is directly relevant to the dining experience at Popeyes Louisiana Kitchen, and the 2-star rating is consistent with the negative feedback.",Popeyes Louisiana Kitchen,"Louisiana-inspired fast-food chain known for its spicy fried chicken, biscuits & sides.","['Chicken restaurant', 'Cajun restaurant', 'Fast food restaurant', 'Restaurant', 'Seafood restaurant']"
Carnitas Don Alfredo,"(Translated by Google) Gordita de carnitas and horchata are delicious

(Original)
Gordita de carnitas and horchata are delicious",Valid,"The review describes a genuine dining experience at the Mexican restaurant, mentioning specific menu items (gordita de carnitas and horchata) that are relevant to the business category, and the 5-star rating is consistent with the positive feedback.",Carnitas Don Alfredo,,['Mexican restaurant']
Le' Duck,"Great food,  generous portions,  good prices,  friendly staff.",Valid,"The review describes a genuine dining experience with specific positive feedback about food quality, portion sizes, pricing, and staff service, which are all relevant to this Asian fusion restaurant. The 5-star rating is consistent with the positive text.",Le' Duck,"Relaxed storefront restaurant with an open kitchen offering Asian fusion, desserts & smoothies.","['Asian fusion restaurant', 'Dessert restaurant', 'Takeout Restaurant', 'Restaurant', 'Thai restaurant']"
Fuller's Carwash & Detail Center,Good cheap place to get the truck cleaned,Valid,"The review describes a genuine experience at the car wash, with relevant content about getting a truck cleaned. The 4-star rating is consistent with the positive assessment of the service being 'good' and 'cheap'.",Fuller's Carwash & Detail Center,,['Car wash']
Southern Belles,Good food,Valid,"The review provides a genuine assessment of the food quality at a restaurant, and the 4-star rating is consistent with the positive comment 'Good food'.",Southern Belles,"Simple diner dishing up classic fare from omelettes to pancakes, plus sandwiches & salads.","['Breakfast restaurant', 'American restaurant', 'Restaurant']"
Denny's,Great Breakfast for Cheap,Valid,"The review describes a genuine dining experience at Denny's, praising the breakfast quality and value. The 4-star rating is consistent with the positive text, and the content is directly relevant to the restaurant's description as a diner serving breakfast favorites.",Denny's,"Casual diner chain dishing up classic American comfort fare, including all-day breakfast favorites.","['Diner', 'American restaurant', 'Breakfast restaurant']"
Bocce's Bar and Grill,Gotta oeder their GREEK CHICKEN dinner....FYE!!!,Valid,"The review describes a specific menu item (Greek chicken dinner) at the restaurant with positive feedback ('FYE' meaning 'fire'/excellent), which is relevant to the business as an American restaurant and bar & grill. The 4-star rating aligns with the positive sentiment.",Bocce's Bar and Grill,"Lively tavern offering classic pub grub, such as burgers & sandwiches, plus outdoor seating.","['American restaurant', 'Bar & grill']"
La Michoacana Premium,Excellent tortas and yogurts good people,Valid,"The review describes a genuine experience with specific menu items (tortas and yogurts) that are relevant to an ice cream/dessert shop, and the 5-star rating is consistent with the positive feedback about both food and service.",La Michoacana Premium,,"['Ice cream shop', 'Mexican restaurant', 'Snack bar']"
Gobbie's Sports Pub & Eatery,Enjoyed salad and pizza. Sports bar atmosphere.,Valid,"The review describes a genuine dining experience at the sports pub, mentioning specific items consumed (salad and pizza) and noting the sports bar atmosphere, which aligns well with the business description and category. The 4-star rating is consistent with the positive tone.",Gobbie's Sports Pub & Eatery,"Chicago-style pizza & other pub fare, plus TVs for sports, bar games, live music & a beer garden.","['Restaurant', 'Bar']"
Golden Corral Buffet & Grill,This is a great place to take the family the food was fresh and delicious,Valid,"The review describes a genuine dining experience at the buffet restaurant, mentioning the food quality and family-friendly nature, which aligns well with the business description and category. The 4-star rating is consistent with the positive text.",Golden Corral Buffet & Grill,"Family-friendly buffet chain featuring all-you-can-eat American fare, plus salad & dessert bars.","['Buffet restaurant', 'American restaurant', 'Banquet hall', 'Breakfast restaurant', 'Down home cooking restaurant', 'Family restaurant', 'Steak house']"
Rosario's Pizzeria & Catering,Awesome food.   Pizza amazing.   Bourbon selection great!,Valid,"The review describes a genuine dining experience at the pizzeria, mentioning specific items (pizza, bourbon) that align with the restaurant's Italian/American food offerings and category as an Italian restaurant and pizza establishment. The 5-star rating is consistent with the positive commentary.",Rosario's Pizzeria & Catering,"Relaxed eatery offering a mix of Italian & American food such as pasta, ribs & burgers since 1976.","['Italian restaurant', 'Caterer', 'Delivery Restaurant', 'Takeout Restaurant', 'Pizza delivery', 'Pizza Takeout', 'Sicilian restaurant']"
Subway,Always fresh and healthy food  at reasonable prices,Valid,"The review describes a genuine experience with the food quality and pricing at Subway, which directly relates to the sandwich shop's offerings. The 4-star rating is consistent with the positive comments about freshness, healthiness, and reasonable prices.",Subway,"Casual counter-serve chain for build-your-own sandwiches & salads, with health-conscious options.","['Sandwich shop', 'Takeout Restaurant', 'Restaurant']"
Siam Pasta,"Good food, great service, and a chill vibe :)",Valid,"The review describes a genuine dining experience with positive comments about food quality, service, and atmosphere that are directly relevant to this Thai restaurant.",Siam Pasta,Pad Thai noodles & other homey Southeast Asian grub in a basic setting with Asian art on the walls.,['Thai restaurant']
American Legion Post 1115,"Wanted to pass on many good compliments.
We had ribeye and felet, Imodium rare and both were cooked as ordered and tender.
Baked potato was well done. Small salad bar
Offered also. Would recommend to anyone.
Open to public and advertised in the PJS paper. Will be going back to enjoy again.",Valid,"The review describes a genuine dining experience at the American Legion Post, mentioning specific food items (ribeye, filet, baked potato, salad bar), quality assessment, and intention to return. Despite the typo ('Imodium' likely meant 'medium'), the content is clearly relevant to the veterans organization that serves food to the public.",American Legion Post 1115,,['Veterans organization']
Sonny Acres Farm,Seasonal farm goods. Pumpkins mostly.,Valid,"The review describes seasonal farm goods and pumpkins, which directly relates to the business category of 'Pumpkin patch' and 'Christmas tree farm'. The content is relevant to the farm's services and represents a genuine, brief assessment of what the location offers.",Sonny Acres Farm,,"['Pumpkin patch', 'Amusement park', 'Christmas tree farm']"
RightWay Auto Sales,Princess Ayat  Adawi  was great awesome so much energy. Friendly she made it happen for me when everyone else denied me.  She's the best only ask for her,Valid,"The review describes a genuine experience with a specific staff member at the car dealership, praising their service and helpfulness with what appears to be a car purchase. The content is directly relevant to the business category (used car dealer) and describes actual customer service experience.",RightWay Auto Sales,,
