business_name,text,predicted_label,prediction_reason,description,category
Ted's Hamburgers,Was great.,Valid,"The review provides a positive assessment ('Was great') of the restaurant experience with a 4-star rating that matches the positive sentiment. While brief, the comment is directly relevant to Ted's Hamburgers as it evaluates the overall experience at this hamburger restaurant.",,"['Restaurant', 'Hamburger restaurant']"
Seventy First Wine & Spirits,"Friendly staff, well organized store and decent pricing.",Valid,"The review describes a genuine experience at the liquor store, mentioning relevant aspects like staff friendliness, store organization, and pricing. The 5-star rating is consistent with the positive feedback about the business.",,['Liquor store']
Tacoville,Awesome 👍👍👍,Valid,"The review expresses a positive sentiment about the restaurant with 'Awesome' and thumbs up emojis, which is consistent with the 5-star rating and relevant to the Mexican restaurant experience.",No-nonsense counter-serve joint serving up Mexican favorites like tacos & burritos since 1967.,['Mexican restaurant']
Red Robin Gourmet Burgers and Brews,Good 🐔 sandwich,Valid,"The review describes a genuine dining experience at the restaurant, commenting on a chicken sandwich which is relevant to the American restaurant/hamburger restaurant category. The 4-star rating is consistent with the positive 'Good' assessment.",Chain for gourmet burgers & other American comfort fare.,"['Restaurant', 'American restaurant', 'Hamburger restaurant', 'Takeout Restaurant']"
Click's Steakhouse,"This is a family favorite. Great food: steak, shrimp, buffet.",Valid,"The review describes a genuine dining experience at the steakhouse, mentioning specific food items (steak, shrimp, buffet) that are relevant to the restaurant category and business name. The 5-star rating is consistent with the positive text.",,"['Restaurant', 'American restaurant', 'Caterer', 'Steak house']"
I Don’t Care Bar & Grill,"Good place,  we' ll go back",Valid,"The review describes a genuine dining experience at the bar & grill with a positive sentiment ('Good place') and intention to return, which is consistent with the 4-star rating and relevant to the restaurant category.",,"['Bar & grill', 'Restaurant']"
Fat Dog Kitchen & Bar,"Friendly staff, super dog friendly place! Clean and spacious. A bit under staffed but it could just be that time of day.",Valid,"The review provides a genuine experience about the restaurant, describing staff friendliness, cleanliness, spaciousness, and staffing levels. The 4-star rating is consistent with the mostly positive feedback that acknowledges both strengths and a minor concern.",,['Bar & grill']
Ted's Cafe Escondido,Great food and service,Valid,"The review describes a genuine dining experience with positive feedback on food and service, which is relevant to this Mexican restaurant. The 5-star rating is consistent with the positive text.",Local chain serving traditional Mexican fare in a relaxed space with traditional touches.,"['Mexican restaurant', 'Caterer', 'Latin American restaurant']"
Ollie's Bargain Outlet,Some of their stuff is really great deals Other stuff is priced about the same as everywhere else So it depends on what you're looking for and what you're willing to pay,Valid,"The review provides a genuine assessment of the store's pricing and merchandise quality, which is directly relevant to a discount outlet. The content aligns with the business description of carrying closeout merchandise and the 4-star rating is consistent with the balanced feedback about some items being great deals while others are regularly priced.","Discount chain carrying a wide range of closeout merchandise, including food, housewares & toys.","['Discount store', 'Book store', 'Electronics store', 'Flooring store', 'Grocery store', 'Hardware store', 'Health and beauty shop', 'Home goods store', 'Pet supply store', 'Toy store']"
Pad Thai,Always gets the order right.,Valid,"The review describes a genuine dining experience at the Thai restaurant, commenting on order accuracy which is relevant to restaurant service quality. The 5-star rating is consistent with the positive feedback.","Thai restaurant offering classic dishes, including a lunch buffet, in a modest space with a patio.","['Thai restaurant', 'Restaurant']"
Chili's Grill & Bar,Don't get the lunch size really small,Valid,"The review provides a genuine critique about the lunch portion size at the restaurant, which is directly relevant to the dining experience at Chili's Grill & Bar. Despite the 1-star rating and brief text, it addresses a specific aspect of the food service.",Family-friendly chain serving classic Tex-Mex & American fare in a Southwestern-style setting.,"['Tex-Mex restaurant', 'American restaurant', 'Bar', 'Bar & grill', 'Hamburger restaurant', 'Mexican restaurant', 'Restaurant']"
Bank of America (with Drive-thru services),"DO NOT USE THIS BANK went there to cash my company pay check they bank with them. Seriously $8 fee to cash bank of america check, then  one person to assist customers gave up after 25 minutes burned of my 30 minute lunch. WALMART ONLY CHARGES $4",Valid,"The review describes a genuine experience at the bank location, detailing specific issues with fees ($8 vs $4 at Walmart), wait times (25 minutes), and staffing problems. Despite the negative sentiment and 1-star rating, the reviewer clearly visited the location and provides specific details about their banking experience.",,"['Bank', 'Financial consultant', 'Financial planner']"
Woodland Village Shopping Center,It's ok,Irrelevant,"The review text 'It's ok' is extremely vague and short, providing no specific details about the shopping center experience, facilities, stores, or any aspects relevant to a shopping mall. The generic comment doesn't relate to the business category or description.",,['Shopping mall']
Cheddar's Scratch Kitchen,Quality food at a price that is budget friendly,Valid,"The review provides a genuine evaluation of the restaurant experience, commenting on food quality and pricing which are directly relevant to a Traditional American/Family restaurant. The 5-star rating is consistent with the positive assessment.","Family-friendly chain serving American comfort food with a Texas twist, plus cocktails.","['Traditional American restaurant', 'Family restaurant', 'Southern restaurant (US)']"
Tamashii Ramen House,So so so good!,Valid,"The review expresses genuine positive sentiment about the food experience with a 4-star rating that matches the enthusiastic text. While brief, the comment 'So so so good!' is clearly relevant to a ramen restaurant and reflects an actual dining experience.","Japanese noodle soups with a variety of ingredients offered in a cozy, contemporary space.","['Ramen restaurant', 'Japanese restaurant']"
Buffalo Wild Wings,Food was great! I got my food surprisingly fast for it being a Friday and their being a fight that night.,Valid,"The review describes a genuine dining experience at Buffalo Wild Wings, mentioning food quality, service speed, and the context of a busy Friday night with a fight (likely referring to a sporting event shown at this sports bar). The 5-star rating is consistent with the positive experience described, and the content is highly relevant to the restaurant's category as a sports bar and chicken wings restaurant.",Lively sports-bar chain dishing up wings & other American pub grub amid lots of large-screen TVs.,"['Chicken wings restaurant', 'American restaurant', 'Bar & grill', 'Takeout Restaurant', 'Restaurant', 'Sports bar']"
Amish Country Store & Restaurant,"Yup, Amish is Bombish💣💣💥💥 After drooling🤤🤤 over everything in the store, we bought a loaf of every bread, a pack of dinner rolls, 1 blueberry fried pie and a cinnamon roll.🍞🥧 We also got an order of Chicken and Dumplings (better than my mom's, hope she doesn't read this!) and a half Beef Drip sandwich on Amish bread.🥪🥪 Sadly I cant share pictures of our lunch... all I can say is we were hungry.. and it was delicious 😋😋",Valid,"The review describes a genuine dining and shopping experience at the Amish Country Store & Restaurant. The reviewer details specific food items they purchased (breads, fried pie, cinnamon roll, chicken and dumplings, beef drip sandwich) and provides positive feedback about the quality. The 5-star rating aligns with the enthusiastic and positive tone of the review, and all content is directly relevant to the restaurant's offerings.","Quaint establishment offering hearty, traditional comfort fare, plus baked goods, candy & snacks.",['Restaurant']
Sonic Drive-In,Great drinks,Valid,"The review is short but relevant to the business. 'Great drinks' is appropriate feedback for a fast-food restaurant that serves beverages, and the 5-star rating is consistent with the positive comment.","Fast-food burger & fries joint with an old-school feel, including retro drive-in service.","['Fast food restaurant', 'Chicken restaurant', 'Hamburger restaurant', 'Ice cream shop', 'Restaurant']"
Indoor Soccer Arenas,Awesome,Valid,"The review expresses a positive sentiment ('Awesome') with a 5-star rating that is consistent with the sports complex category. While brief, the positive feedback is relevant to the indoor soccer facility.",,['Sports complex']
Chisholm Trail Expo Center,This is a nice big facility huge parking lot that is never used for anything High School graduations I believe and they have craft shows with no vendors big waste of space waste of a nice building,Valid,"The review provides a genuine experience and opinion about the Chisholm Trail Expo Center, mentioning specific observations about the facility (big building, huge parking lot), events held there (high school graduations, craft shows), and expressing disappointment about underutilization. The 2-star rating is consistent with the mixed/negative sentiment about the venue being underused.",,"['Campground', 'Concert hall', 'Livestock dealer', 'Sports complex']"
Chick-fil-A,Always friendly and fast service,Valid,"The review describes a genuine experience with the restaurant's service quality, which is directly relevant to a fast-food establishment. The 5-star rating is consistent with the positive feedback about friendly and fast service.","Fast-food chain serving chicken sandwiches, strips & nuggets along with salads & sides.","['Fast food restaurant', 'Breakfast restaurant', 'Caterer', 'Chicken restaurant', 'Delivery service', 'Family restaurant']"
Cosmetic Surgery Affiliates,Dr. Chaplin changed my life!!! She did exactly what I wanted. All the staff is super awesome! They listen and took very great care of me!!!,Valid,"The review describes a genuine experience with a plastic surgeon, mentioning specific details about the doctor (Dr. Chaplin), the staff, and the care received. The 5-star rating is consistent with the highly positive text about the cosmetic surgery experience.",,['Plastic surgeon']
Whataburger,The girl that took my order in the drive thru is rude and doesn't like her job. I will never return here again and the chicken strips smelled rotten I threw them away.,Valid,"The review describes a genuine dining experience at Whataburger, mentioning specific details about the drive-thru service, staff interaction, and food quality (chicken strips). The 1-star rating is consistent with the negative experience described, and the content is directly relevant to the restaurant's service and food.","Circa-1950 fast-food chain for counter-serve burgers, some stacked with multiple patties.","['Restaurant', 'Breakfast restaurant', 'Chicken restaurant', 'Fast food restaurant', 'Hamburger restaurant', 'Takeout Restaurant']"
Subway,"Always understaffed. Don't really have enough stock on hand the times I get there. But overall what they have is fair quality. I eat there regularly.

Wish they had veggie patties in stock tho",Valid,"The review describes genuine experiences at the Subway location, mentioning specific issues like understaffing and stock availability, while also noting food quality and regular visits. The 4-star rating is consistent with the mixed but overall positive feedback.","Casual counter-serve chain for build-your-own sandwiches & salads, with health-conscious options.","['Sandwich shop', 'Caterer', 'Fast food restaurant', 'Takeout Restaurant', 'Restaurant']"
Wagg's Bar-B-Q,Great restaurant and great bbq.,Valid,"The review provides a genuine positive assessment of the barbecue restaurant, with the 5-star rating consistent with the praise for both the restaurant and BBQ food, which directly relates to the business category.",,['Barbecue restaurant']
Dunkin',This is a much better store than the one on Air Depot.  Die mostly to the employees.  A little expensive but worth it for the service.,Valid,"The review provides a genuine comparison between Dunkin' locations, mentions employees and service quality, and acknowledges pricing - all relevant aspects of a coffee shop/donut shop experience. The 5-star rating aligns with the positive assessment of service quality.","Long-running chain serving signature donuts, breakfast sandwiches & a variety of coffee drinks.","['Coffee shop', 'Bagel shop', 'Breakfast restaurant', 'Donut shop']"
Arbuckle Mountain Original Fried Pies,Great hot fresh pies,Valid,"The review describes a genuine experience with the pies at this pie shop, and the 5-star rating is consistent with the positive feedback about 'great hot fresh pies'.",,"['Pie shop', 'Restaurant']"
Pastry's Express,Great doughnuts but they run out of the good ones pretty fast.,Valid,"The review describes a genuine experience at the donut shop, mentioning specific details about the doughnuts and their availability. The 4-star rating is consistent with the mixed but generally positive feedback about the product quality and service timing.",,"['Donut shop', 'Dessert shop']"
Little Caesars Pizza,Ordered a hot and ready pepperoni drove 2 blocks to my house and pizza wasn't even Luke warm and looked like it was made yesterday for dinner. Won't be visiting this pizza place again. Cheap but not even worth the 6$,Valid,"The review describes a genuine experience at Little Caesars Pizza, detailing specific issues with food quality (lukewarm temperature, appearance) and service. The 1-star rating is consistent with the negative experience described, and the content is directly relevant to the pizza restaurant.","Carry-out chain featuring chicken wings, signature breadsticks & pizza tossed from housemade dough.","['Pizza restaurant', 'American restaurant', 'Chicken wings restaurant', 'Fast food restaurant', 'Pizza delivery', 'Pizza Takeout']"
Villa Ravenna Fine Dining​,Extremely peaceful environment,Valid,"The review describes a genuine aspect of the dining experience (peaceful environment) that is relevant to a fine dining restaurant, and the 5-star rating is consistent with the positive comment.","Family-owned Italian restaurant serving pasta, seafood & meat entrees in white-tablecloth environs.","['Fine dining restaurant', 'Italian restaurant', 'Seafood restaurant', 'Steak house']"
Ross Dress for Less,The service is great everyone was friendly. The only thing was the wait. There was only 2 cashiers.,Valid,"The review describes a genuine shopping experience at Ross Dress for Less, mentioning specific aspects like service quality, staff friendliness, and wait times due to limited cashiers. The 4-star rating is consistent with the mixed feedback (positive service but negative wait time), and the content is directly relevant to the retail store experience.","Retail chain selling brand-name clothing, shoes, accessories & housewares at discount prices.","['Clothing store', 'Department store', ""Men's clothing store"", 'Shoe store', ""Women's clothing store""]"
Crystal Lake,Peaceful but needs more shade,Valid,"The review provides a genuine assessment of the park experience, mentioning it's 'peaceful' (positive aspect) while noting it 'needs more shade' (constructive feedback). Both comments are directly relevant to visiting a park location.",,['Park']
J's Hallmark Shop,Should be five stars!  Beautifully stocked.,Valid,"The review describes a genuine experience at the greeting card shop, with positive comments about the store being 'beautifully stocked' which is relevant to a retail establishment. The 5-star rating aligns with the positive sentiment expressed.","Retail chain specializing in greeting cards, gift wrap, ornaments & gifts for all occasions.",['Greeting card shop']
Dollar General,Great staff!,Valid,"The review provides a genuine positive assessment of the staff at Dollar General, which is directly relevant to the business experience. The 4-star rating aligns with the positive comment about the staff.","Bargain retail chain selling a range of household goods, groceries, beauty products & more.","['Dollar store', 'Convenience store', 'Discount store', 'Drug store', 'Grocery store']"
Walmart Fuel Station,Gas card 3 cents off at pump.,Valid,"The review describes a genuine experience about a gas discount benefit at the fuel station, which is directly relevant to the gas station category and business name.",,['Gas station']
Sunrise Cafe,"Nice little rustic place with good lunch selections and decent prices. The daily specials are great home-style meals. Staff is always friendly and attentive, and portions are pretty good. This is one of my favored two places to go for lunch in Altus.",Valid,"The review provides a genuine and detailed experience about dining at the cafe, describing food quality, prices, daily specials, staff service, and portion sizes. The 5-star rating is consistent with the positive feedback about this breakfast restaurant.",,['Breakfast restaurant']
Joseph's Fine Foods of Drumright,"Was just okay.  The side salad before dinner was the best part of the meal.  Nothing was particularly bad, but the food was pretty bland, especially the cabbage roll.  For the price, I just didn't think it was quite up to par.",Valid,"The review describes a genuine dining experience at the restaurant, mentioning specific details like the side salad, cabbage roll, and overall food quality. The 3-star rating is consistent with the mixed but honest feedback about the meal and pricing.",,"['Steak house', 'Barbecue restaurant', 'Catering']"
Elmer Thomas Park,"Amazing park with shade, tables, geese, and even a splash park!",Valid,"The review describes genuine features of the park (shade, tables, geese, splash park) that align well with the business description and category. The 5-star rating is consistent with the positive experience described.","This park features a playground, a splash pad, a covered picnic area, restrooms, a pond & more.","['Park', 'Tourist attraction']"
Burger King,Clean,Valid,"The review 'Clean' is a short but relevant comment about the restaurant's cleanliness, which is directly related to the dining experience at this fast-food establishment. The 4-star rating is consistent with a positive assessment.","Well-known fast-food chain serving grilled burgers, fries & shakes, plus breakfast.",['Fast food restaurant']
Braum's Ice Cream & Burger Restaurant,Great food and ice cream! They keep the place clean. Reasonable prices. Must try the biscuits and gravy,Valid,"The review describes a genuine dining experience at the restaurant, mentioning specific items like food, ice cream, biscuits and gravy, cleanliness, and pricing. The 5-star rating is consistent with the positive feedback, and the content is directly relevant to the business as an ice cream and burger restaurant.","Longtime Oklahoma-based chain offering fast-food burgers, ice cream & a full range of groceries.","['Ice cream shop', 'Fast food restaurant', 'Grocery store', 'Hamburger restaurant']"
Spavinaw Area at Grand Lake State Park,Great place to slow down and take in nature and what earth has to offer not buildings and skyscrapers,Valid,"The review describes a genuine experience at the state park, praising its natural environment and peaceful atmosphere. The 5-star rating is consistent with the positive sentiment, and the content is directly relevant to what visitors would expect from a state park.",,"['State park', 'Tourist attraction']"
Rock Creek Herb Co,Phyllis and her team are so helpful and ready to give any health or supplement questions an answer. Holistic healing.,Valid,"The review describes a genuine experience with the staff at the herb shop, mentions relevant services (health/supplement advice and holistic healing), and the 5-star rating is consistent with the positive feedback about the business.",,['Herb shop']
Denny's,Food and service were great. This place is in serious need of a remodel and cleaning though. Sidewalks are black from lack of cleaning. Carpet is old wrinkled and dirty. The vinyl on the booth seats is cracked and patched with tape.,Valid,"The review provides a genuine experience about visiting Denny's, discussing both positive aspects (food and service) and negative aspects (cleanliness and maintenance issues). The content is directly relevant to the diner experience and matches the business category.","Casual diner chain dishing up classic American comfort fare, including all-day breakfast favorites.","['Diner', 'American restaurant', 'Breakfast restaurant']"
Indian Motorcycles of Oklahoma City,Best Indian dealership in the state!,Valid,"The review provides a genuine positive assessment of the motorcycle dealership, with the 5-star rating consistent with calling it the 'best Indian dealership in the state'. The content is directly relevant to the business category and name.",,"['Motorcycle dealer', 'Used motorcycle dealer']"
McAlister's Deli,Great salads and cookies!,Valid,"The review describes a genuine dining experience mentioning specific food items (salads and cookies) that are relevant to McAlister's Deli, which is categorized as a sandwich shop, deli, and salad shop. The 4-star rating is consistent with the positive feedback.","Easygoing counter-service chain known for its sandwiches, stuffed baked potatoes & sweet tea.","['Sandwich shop', 'Caterer', 'Deli', 'Family restaurant', 'Fast food restaurant', 'Restaurant', 'Salad shop', 'Soup restaurant', 'Soup shop']"
Rock Cafe,Horrible food. Period,Valid,"The review provides a genuine negative opinion about the food quality at the restaurant, which is directly relevant to the business category (Diner, Cafe, Restaurant). The 1-star rating is consistent with the negative feedback about the food.",,"['Diner', 'Cafe', 'Restaurant']"
Braum's Ice Cream & Burger Restaurant,As always the chocolate malt the bomb,Valid,"The review describes a genuine experience with a specific menu item (chocolate malt) at the ice cream and burger restaurant, with a 5-star rating that matches the positive sentiment expressed.","Longtime Oklahoma-based chain offering fast-food burgers, ice cream & a full range of groceries.","['Ice cream shop', 'Fast food restaurant', 'Grocery store', 'Hamburger restaurant']"
Angel Nails,I always have my choice of 2 manicurists that always do my nails perfect shout out to Kelly and Tina,Valid,"The review describes a genuine experience at the nail salon, mentioning specific services (manicures) and staff members (Kelly and Tina). The 5-star rating is consistent with the positive feedback about the quality of service.",,['Nail salon']
Freddie's BBQ,"Was at the Catering Center, not the restaurant. Various groups have weekly meetings there and are served a limited buffet. Meeting rooms vary in size and for those with carbohydrate restrictions they will gladly substitute lower-carb vegetable(s) in place of potatoes. No such luck with sugar-free dessert, however.",Valid,"The review describes a genuine experience at Freddie's BBQ's catering facility, providing specific details about the buffet service, meeting rooms, and dietary accommodations. Although it mentions the catering center rather than the main restaurant, it's still relevant to the business's services.",,['Steak house']
"Arnould Dental, Drs. Forrest & Bonnie Arnould","I'd been going there for 6 years! They are great. I've never had an issue. The customer service is excellent, and the dental work is also outstanding.",Valid,"The review describes a genuine long-term experience (6 years) at the dental practice, with specific feedback about customer service and dental work quality. The 5-star rating is consistent with the positive experience described.",,['Dentist']
O'Reilly Auto Parts,Has the parts.,Valid,"The review is short but directly relevant to the auto parts store. The text 'Has the parts' clearly relates to the business category and purpose, and the 5-star rating is consistent with a positive experience of finding needed parts.",,"['Auto parts store', 'Auto body parts supplier', 'Car battery store', 'Car repair and maintenance', 'Car stereo store', 'Motorcycle parts store', 'Trailer supply store', 'Truck accessories store']"
Sonic Drive-In,I love Sonic Drive-In I just wish they would give out free coupons for free food once in a while,Valid,"The review expresses genuine appreciation for Sonic Drive-In and shares a personal opinion about wanting free coupons. The content is directly relevant to the fast-food restaurant, and the 5-star rating aligns with the positive sentiment expressed.","Fast-food burger & fries joint with an old-school feel, including retro drive-in service.","['Fast food restaurant', 'Chicken restaurant', 'Hamburger restaurant', 'Ice cream shop', 'Restaurant']"
Texas Roadhouse,I always get the prime rib and it is always delicious.,Valid,"The review describes a genuine dining experience at Texas Roadhouse, mentioning a specific menu item (prime rib) that aligns with the steakhouse category. The 5-star rating is consistent with the positive feedback about the food quality.",Lively chain steakhouse serving American fare with a Southwestern spin amid Texas-themed decor.,"['Steak house', 'American restaurant', 'New American restaurant']"
Chick-fil-A,Quality food,Valid,"The review provides a genuine assessment of the food quality at Chick-fil-A, which is directly relevant to this fast-food restaurant. The 5-star rating is consistent with the positive 'Quality food' comment.","Fast-food chain serving chicken sandwiches, strips & nuggets along with salads & sides.","['Fast food restaurant', 'Breakfast restaurant', 'Caterer', 'Chicken restaurant', 'Delivery service', 'Family restaurant']"
Buffalo Wild Wings,The salad was fabulous,Valid,"The review describes a genuine dining experience at Buffalo Wild Wings, mentioning a specific food item (salad) that would be available at this American restaurant/sports bar. The 5-star rating is consistent with the positive comment about the food quality.",Lively sports-bar chain dishing up wings & other American pub grub amid lots of large-screen TVs.,"['Chicken wings restaurant', 'American restaurant', 'Bar & grill', 'Takeout Restaurant', 'Restaurant', 'Sports bar']"
Big Lots,I spent too much. 👌😂😂😂,Valid,"The review describes a genuine shopping experience at Big Lots, where the customer acknowledges spending more than intended, which is relevant to a discount/furniture/grocery store. The 5-star rating and positive emojis indicate satisfaction despite overspending.","Chain selling a range of products, such as housewares, grocery items & furniture.","['Discount store', 'Furniture store', 'Grocery store']"
Wendy's,"The food didn't let me down. It was good. But, it took forever for us to get our food. This was @ 4:30 in the afternoon. Not really that busy.",Valid,"The review describes a genuine dining experience at Wendy's, discussing both food quality and service speed. The content is directly relevant to the fast-food restaurant, and the 3-star rating appropriately reflects the mixed experience (good food but slow service).",Fast-food burger chain serving sides such as chili & baked potatoes.,"['Fast food restaurant', 'Hamburger restaurant', 'Restaurant']"
McDonald's,They were generous with the fries,Valid,"The review describes a genuine experience at McDonald's, specifically mentioning the fries which directly relates to the fast-food restaurant's core offerings. The 5-star rating is consistent with the positive comment about generous portions.","Classic, long-running fast-food chain known for its burgers, fries & shakes.","['Fast food restaurant', 'Breakfast restaurant', 'Coffee shop', 'Hamburger restaurant', 'Restaurant', 'Sandwich shop']"
3 Tequilas,Good chips and white queso. The carne asada was good but a little fatty. Fun environment but our waiter wasn't great with English and got my side order wrong.,Valid,"The review describes a genuine dining experience at the Mexican restaurant, mentioning specific food items (chips, white queso, carne asada), service quality, and atmosphere. The 3-star rating is consistent with the mixed feedback provided in the text.",Chill spot for classic Mexican & Tex-Mex meals with margaritas & tequila punch in casual surrounds.,"['Restaurant', 'Grill', 'Mexican restaurant']"
Sushi House,This is by far our favorite place to get sushi!! We have been enjoying Sushi House for quite a while now... You get a free Fuji when you order three rolls. Only one free roll for table. You also get a complementary edamame for your appetizer. You should definitely come check them out!,Valid,"The review describes a genuine dining experience at a sushi restaurant, mentioning specific details about the food (sushi rolls, edamame), promotions (free Fuji roll), and positive sentiment that aligns with the 5-star rating. The content is directly relevant to the business category and description.","Traditional Japanese eatery offering nigiri, sashimi & a wide array of rolls, with lunch specials.","['Restaurant', 'Asian restaurant', 'Japanese restaurant', 'Sushi restaurant']"
Subway,Fast eazy,Valid,"The review describes a genuine experience at Subway with 'Fast eazy' (likely meaning 'fast easy'), which is relevant to the fast food restaurant's service. The 3-star rating and brief positive comment about speed aligns with the business category of fast food restaurant.","Casual counter-serve chain for build-your-own sandwiches & salads, with health-conscious options.","['Sandwich shop', 'Caterer', 'Fast food restaurant', 'Takeout Restaurant', 'Restaurant']"
Charleston's Restaurant,My home away from home.,Valid,"The review expresses a genuine positive experience describing the restaurant as 'home away from home', which aligns with the casual American pub atmosphere described. The 5-star rating is consistent with the positive sentiment.",Casual hangout with sports on TV & a menu of classic American pub fare.,"['American restaurant', 'Bar']"
Wyndham Tulsa,Nice,Irrelevant,"The review text 'Nice' is extremely short and vague, providing no specific information about the hotel experience, amenities, or services that would be relevant to potential guests of this hotel.","Relaxed rooms with free WiFi, plus an outdoor pool with a hot tub, plus 2 restaurants & a bar.","['Hotel', 'Extended stay hotel']"
Pit Stop Café,Awesome food at a great price. Wonderful ladies on the wait staff and in the kitchen!,Valid,"The review describes a genuine dining experience at the cafe, mentioning food quality, pricing, and staff service, which are all relevant to the business category and name. The 5-star rating is consistent with the positive text.",,['Cafe']
Taste of China Restaurant,i loved their chinese food so much,Valid,"The review describes a genuine dining experience at a Chinese restaurant, praising the Chinese food which directly relates to the business category and description. The 5-star rating is consistent with the positive feedback.","Relaxed dining space offering all-you-can-eat buffets of sushi, Chinese & Mexican food & desserts.","['Chinese restaurant', 'Restaurant']"
Cabela's,Only was there 1 time.,Irrelevant,"The review text is extremely short and provides no information about the business, products, services, or experience. The phrase 'Only was there 1 time' doesn't relate to Cabela's sporting goods inventory, hunting/fishing supplies, or any aspect of the business described in the category and description.","Retail mainstay stocking a huge inventory of hunting, fishing & camping supplies, plus boats & ATVs.","['Sporting goods store', 'Boat dealer', 'Camping store', 'Gun shop', 'Tractor dealer']"
Sonic Drive-In,yum,Valid,"The review expresses a positive sentiment ('yum') that is relevant to the food served at this fast-food restaurant, and the 5-star rating is consistent with the positive text.","Fast-food burger & fries joint with an old-school feel, including retro drive-in service.","['Fast food restaurant', 'Chicken restaurant', 'Hamburger restaurant', 'Ice cream shop', 'Restaurant']"
Hope Outreach Thrift Store,Huge Thrift Store!  Like a treasure hunt!  Fun place to shop.,Valid,"The review describes a genuine shopping experience at the thrift store, mentioning its size and the treasure hunt-like experience, which is relevant to the business category and typical thrift store experience. The 5-star rating is consistent with the positive text.",,['Thrift store']
C J Moloney's,This is a dirty stinky dive. If that's your bag ok.,Valid,"The review provides a genuine negative assessment of the pub's cleanliness and atmosphere, which is directly relevant to the business. The 1-star rating is consistent with the negative experience described.","Neighborhood hangout offering American pub grub such as burgers & fries, plus a bar area with TVs.",['Pub']
Tate Boys Tire & Service,"Service is nice. The food is rubbery, but I can deal with that.",Irrelevant,"The review mentions 'food is rubbery' which is completely unrelated to a tire shop and auto repair business. The business categories are all automotive-related (tire shop, auto repair, mechanic), but the review discusses food quality, making it irrelevant to the location's services.",,"['Tire shop', 'Auto repair shop', 'Car repair and maintenance', 'Mechanic', 'Wheel store']"
Shaka,Ono grinds brah! Chicken break da mouth!!,Valid,"The review uses Hawaiian Pidgin slang ('Ono grinds brah! Chicken break da mouth!!') which translates to positive feedback about delicious food and chicken that tastes amazing. This is relevant to the restaurant category and describes a genuine dining experience, with the 5-star rating consistent with the enthusiastic positive language.",,['Restaurant']
Quail Springs Mall,Go to movies all the time here,Valid,"The review describes a genuine experience at the location, mentioning going to movies which aligns with the business description that includes a 24-screen movie theater. The 5-star rating is consistent with the positive experience.","Sprawling shopping center containing retailers, restaurant options & a 24-screen movie theater.",['Shopping mall']
Fuzzy's Taco Shop,Service was nice but got my order messed up,Valid,"The review describes a genuine dining experience at the restaurant, mentioning both service quality and order accuracy, which are relevant aspects of a Tex-Mex restaurant experience. The 2-star rating is consistent with the mixed feedback (positive service, negative order accuracy).","Modern counter-service chain serving Baja-style tacos & other Mexican eats, plus beer & margaritas.",['Tex-Mex restaurant']
Walmart Neighborhood Market,Pleasant n parked by the door.,Valid,"The review describes a positive shopping experience at Walmart, mentioning convenient parking which is relevant to the store location and customer experience.",,"['Supermarket', 'Deli', 'Department store', 'Discount store', 'Discount supermarket', 'Grocery store', 'Produce market']"
Perry's restaurant,yummy Food Hard working Staff,Valid,"The review describes a genuine dining experience with positive comments about the food quality and staff at an American restaurant, and the 4-star rating is consistent with the positive feedback.",,['American restaurant']
Starbucks,Great service,Valid,"The review describes a genuine experience at Starbucks with 'Great service', which is relevant to the coffee shop business. The 5-star rating is consistent with the positive feedback about service quality.","Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.","['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']"
Blake's BBQ,Very good and great staff,Valid,"The review provides a genuine positive experience about the restaurant, mentioning both the food quality ('Very good') and service ('great staff'), which directly relates to Blake's BBQ as a restaurant. The 5-star rating is consistent with the positive feedback.",,['Restaurant']
Easy Wireless Tulsa Admiral,Service sucks,Valid,"The review expresses a negative opinion about the service quality at a telecommunications/cell phone store, which is directly relevant to the business. Despite being brief and using strong language, it represents a genuine customer experience with the service provided.",,"['Telecommunications service provider', 'Cell phone store']"
Texas Roadhouse,"Steak slightly more than medium rare as ordered but the atmosphere, service, and appatizers were great! Would absolutely recommend, but fair warning it is a little loud, so if you are looking for a more quiet evening meal go before the dinner rush. 👍",Valid,"The review provides a genuine dining experience at Texas Roadhouse, discussing specific aspects like steak preparation, atmosphere, service, appetizers, and noise level. The 4-star rating aligns with the mostly positive but constructive feedback about the restaurant.",Lively chain steakhouse serving American fare with a Southwestern spin amid Texas-themed decor.,"['Steak house', 'American restaurant', 'New American restaurant']"
One Way Plumbing of Tulsa Plumbing,"Great, professional company. Can't recommend enough.",Valid,"The review provides a genuine positive assessment of the plumbing company's professionalism and service quality, with a 5-star rating that aligns with the positive text content.",,"['Plumber', 'Service establishment']"
Ultimate Carwash,Do you want your car scratched up for a cheap price? Come here. Worst car wash in okc,Valid,"The review describes a genuine negative experience at the car wash, mentioning specific issues (car getting scratched) and comparing it to other car washes in the area. The 1-star rating is consistent with the strongly negative feedback about the service quality.",,['Car wash']
